experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
7.01,Linear SVC,"(30676, 400)",100,100,1,10,0.2741892786234282,species_recall
7.01,Linear SVC,"(30676, 400)",100,100,1,100,0.27981469225678357,species_recall
7.01,Linear SVC,"(30676, 800)",100,100,2,0.01,0.4313037723362012,species_recall
7.01,Linear SVC,"(30676, 800)",100,100,2,0.1,0.4333553937789543,species_recall
7.01,Linear SVC,"(30676, 800)",100,100,2,1,0.4328921244209133,species_recall
7.01,Linear SVC,"(30676, 800)",100,100,2,10,0.39589675711449374,species_recall
7.01,Linear SVC,"(30676, 800)",100,100,2,100,0.2602250165453342,species_recall
7.01,Linear SVC,"(30676, 6400)",100,100,4,0.01,0.5729318332230311,species_recall
7.01,Linear SVC,"(30676, 6400)",100,100,4,0.1,0.6251489080079418,species_recall
7.01,Linear SVC,"(30676, 6400)",100,100,4,1,0.6409000661813369,species_recall
7.01,Linear SVC,"(30676, 6400)",100,100,4,10,0.6442091330244871,species_recall
7.01,Linear SVC,"(30676, 6400)",100,100,4,100,0.6369953673064196,species_recall
7.01,Linear SVC,"(30676, 63286)",100,100,6,0.01,0.642025148908008,species_recall
7.01,Linear SVC,"(30676, 63286)",100,100,6,0.1,0.6771674387822634,species_recall
7.01,Linear SVC,"(30676, 63286)",100,100,6,1,0.6667107875579087,species_recall
7.01,Linear SVC,"(30676, 63286)",100,100,6,10,0.6651224354731966,species_recall
7.01,Linear SVC,"(30676, 63286)",100,100,6,100,0.6657180675049637,species_recall
7.01,Linear SVC,"(30676, 225199)",100,100,8,0.01,0.6270019854401059,species_recall
7.01,Linear SVC,"(30676, 225199)",100,100,8,0.1,0.6640635340833885,species_recall
7.01,Linear SVC,"(30676, 225199)",100,100,8,1,0.6619457313037723,species_recall
7.01,Linear SVC,"(30676, 225199)",100,100,8,10,0.6624751819986764,species_recall
7.01,Linear SVC,"(30676, 225199)",100,100,8,100,0.6619457313037723,species_recall
7.01,Linear SVC,"(30676, 255398)",100,100,10,0.01,0.5189940436796824,species_recall
7.01,Linear SVC,"(30676, 255398)",100,100,10,0.1,0.6610853739245532,species_recall
7.01,Linear SVC,"(30676, 255398)",100,100,10,1,0.6613500992720053,species_recall
7.01,Linear SVC,"(30676, 255398)",100,100,10,10,0.6610853739245532,species_recall
7.01,Linear SVC,"(30676, 255398)",100,100,10,100,0.6609530112508273,species_recall
7.01,Linear SVC,"(30676, 212433)",100,100,12,0.01,0.47531436135009925,species_recall
7.01,Linear SVC,"(30676, 212433)",100,100,12,0.1,0.6650562541363335,species_recall
7.01,Linear SVC,"(30676, 212433)",100,100,12,1,0.6668431502316347,species_recall
7.01,Linear SVC,"(30676, 212433)",100,100,12,10,0.6671740569159497,species_recall
7.01,Linear SVC,"(30676, 212433)",100,100,12,100,0.6671078755790867,species_recall
7.01,Linear SVC,"(61353, 400)",100,200,1,0.01,0.3825738773619246,species_recall
7.01,Linear SVC,"(61353, 400)",100,200,1,0.1,0.38303716205036564,species_recall
7.01,Linear SVC,"(61353, 400)",100,200,1,1,0.3815480326946623,species_recall
7.01,Linear SVC,"(61353, 400)",100,200,1,10,0.303517654455806,species_recall
7.01,Linear SVC,"(61353, 400)",100,200,1,100,0.2689367616400278,species_recall
7.01,Linear SVC,"(61353, 800)",100,200,2,0.01,0.42638737218306366,species_recall
7.01,Linear SVC,"(61353, 800)",100,200,2,0.1,0.42714848274264533,species_recall
7.01,Linear SVC,"(61353, 800)",100,200,2,1,0.427876501538767,species_recall
7.01,Linear SVC,"(61353, 800)",100,200,2,10,0.3914093782057646,species_recall
7.01,Linear SVC,"(61353, 800)",100,200,2,100,0.3272113570932195,species_recall
7.01,Linear SVC,"(61353, 6400)",100,200,4,0.01,0.6233495482974287,species_recall
7.01,Linear SVC,"(61353, 6400)",100,200,4,0.1,0.6892021575829776,species_recall
7.01,Linear SVC,"(61353, 6400)",100,200,4,1,0.7248088950660181,species_recall
7.01,Linear SVC,"(61353, 6400)",100,200,4,10,0.7400641980211126,species_recall
7.01,Linear SVC,"(61353, 6400)",100,200,4,100,0.7091564909494027,species_recall
7.01,Linear SVC,"(61353, 64320)",100,200,6,0.01,0.761507660743241,species_recall
7.01,Linear SVC,"(61353, 64320)",100,200,6,0.1,0.8286839405671929,species_recall
7.01,Linear SVC,"(61353, 64320)",100,200,6,1,0.826963168867269,species_recall
7.01,Linear SVC,"(61353, 64320)",100,200,6,10,0.8256725900923261,species_recall
7.01,Linear SVC,"(61353, 64320)",100,200,6,100,0.8257387736192462,species_recall
7.01,Linear SVC,"(61353, 273471)",100,200,8,0.01,0.7697806016082597,species_recall
7.01,Linear SVC,"(61353, 273471)",100,200,8,0.1,0.8218670372944175,species_recall
7.01,Linear SVC,"(61353, 273471)",100,200,8,1,0.8223965055097786,species_recall
7.01,Linear SVC,"(61353, 273471)",100,200,8,10,0.82302524901552,species_recall
7.01,Linear SVC,"(61353, 273471)",100,200,8,100,0.8234223501770409,species_recall
7.01,Linear SVC,"(61353, 333567)",100,200,10,0.01,0.6935702703597074,species_recall
7.01,Linear SVC,"(61353, 333567)",100,200,10,0.1,0.8179622092061286,species_recall
7.01,Linear SVC,"(61353, 333567)",100,200,10,1,0.8213706608425163,species_recall
7.01,Linear SVC,"(61353, 333567)",100,200,10,10,0.8217346702405771,species_recall
7.01,Linear SVC,"(61353, 333567)",100,200,10,100,0.8215692114232768,species_recall
7.01,Linear SVC,"(61353, 280538)",100,200,12,0.01,0.6548198153479599,species_recall
7.01,Linear SVC,"(61353, 280538)",100,200,12,0.1,0.81859095271187,species_recall
7.01,Linear SVC,"(61353, 280538)",100,200,12,1,0.8209073761540753,species_recall
7.01,Linear SVC,"(61353, 280538)",100,200,12,10,0.8210397432079155,species_recall
7.01,Linear SVC,"(61353, 280538)",100,200,12,100,0.8206095502829346,species_recall
7.01,Linear SVC,"(122706, 400)",100,400,1,0.01,0.38555213607333133,species_recall
7.01,Linear SVC,"(122706, 400)",100,400,1,0.1,0.3856679572454416,species_recall
7.01,Linear SVC,"(122706, 400)",100,400,1,1,0.38515503491181047,species_recall
7.01,Linear SVC,"(122706, 400)",100,400,1,10,0.3282372017604818,species_recall
7.01,Linear SVC,"(122706, 400)",100,400,1,100,0.25340017869552267,species_recall
7.01,Linear SVC,"(122706, 800)",100,400,2,0.01,0.43992190343823423,species_recall
7.01,Linear SVC,"(122706, 800)",100,400,2,0.1,0.440252821072835,species_recall
7.01,Linear SVC,"(122706, 800)",100,400,2,1,0.44031900459975515,species_recall
7.01,Linear SVC,"(122706, 800)",100,400,2,10,0.39352725106720937,species_recall
7.01,Linear SVC,"(122706, 800)",100,400,2,100,0.2927462854495516,species_recall
7.01,Linear SVC,"(122706, 6400)",100,400,4,0.01,0.6675601442800887,species_recall
7.01,Linear SVC,"(122706, 6400)",100,400,4,0.1,0.7321387206724246,species_recall
