experiment,category,classifier,training shape,sample_length,coverage,k,eta,epsilon,penalty,l2_lambda,max_iter,score,score type
16.04,multiclass,Logistic Regression,"(21817, 77747)",100,400,8,0.1,0.01,none,0,200,0.960826277,species_recall
16.04,multiclass,Logistic Regression,"(21817, 73491)",100,400,10,0.1,0.01,none,0,200,0.957476505,species_recall
16.04,multiclass,Logistic Regression,"(21817, 59695)",100,400,12,0.1,0.01,none,0,200,0.959523588,species_recall
16.04,multiclass,Logistic Regression,"(29, 800)",200,1,1,0.1,0.01,none,0,200,0.266666667,species_recall
16.04,multiclass,Logistic Regression,"(29, 1444)",200,1,2,0.1,0.01,none,0,200,0.333333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 1939)",200,1,4,0.1,0.01,none,0,200,0.2,species_recall
16.04,multiclass,Logistic Regression,"(29, 1438)",200,1,6,0.1,0.01,none,0,200,0.133333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 1099)",200,1,8,0.1,0.01,none,0,200,0.133333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 880)",200,1,10,0.1,0.01,none,0,200,0.133333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 704)",200,1,12,0.1,0.01,none,0,200,0.133333333,species_recall
16.04,multiclass,Logistic Regression,"(274, 800)",200,10,1,0.1,0.01,none,0,200,0.496296296,species_recall
16.04,multiclass,Logistic Regression,"(274, 1600)",200,10,2,0.1,0.01,none,0,200,0.362962963,species_recall
16.04,multiclass,Logistic Regression,"(274, 9066)",200,10,4,0.1,0.01,none,0,200,0.4,species_recall
16.04,multiclass,Logistic Regression,"(274, 12049)",200,10,6,0.1,0.01,none,0,200,0.296296296,species_recall
16.04,multiclass,Logistic Regression,"(274, 9867)",200,10,8,0.1,0.01,none,0,200,0.222222222,species_recall
16.04,multiclass,Logistic Regression,"(274, 7961)",200,10,10,0.1,0.01,none,0,200,0.259259259,species_recall
16.04,multiclass,Logistic Regression,"(274, 6377)",200,10,12,0.1,0.01,none,0,200,0.251851852,species_recall
16.04,multiclass,Logistic Regression,"(2727, 800)",200,100,1,0.1,0.01,none,0,200,0.16889881,species_recall
16.04,multiclass,Logistic Regression,"(2727, 1600)",200,100,2,0.1,0.01,none,0,200,0.541666667,species_recall
16.04,multiclass,Logistic Regression,"(2727, 12768)",200,100,4,0.1,0.01,none,0,200,0.660714286,species_recall
16.04,multiclass,Logistic Regression,"(2727, 61355)",200,100,6,0.1,0.01,none,0,200,0.597470238,species_recall
16.04,multiclass,Logistic Regression,"(2727, 73226)",200,100,8,0.1,0.01,none,0,200,0.472470238,species_recall
16.04,multiclass,Logistic Regression,"(2727, 62127)",200,100,10,0.1,0.01,none,0,200,0.465029762,species_recall
16.04,multiclass,Logistic Regression,"(2727, 50045)",200,100,12,0.1,0.01,none,0,200,0.500744048,species_recall
16.04,multiclass,Logistic Regression,"(5454, 800)",200,200,1,0.1,0.01,none,0,200,0.186453294,species_recall
16.04,multiclass,Logistic Regression,"(5454, 1600)",200,200,2,0.1,0.01,none,0,200,0.173799777,species_recall
16.04,multiclass,Logistic Regression,"(5454, 12798)",200,200,4,0.1,0.01,none,0,200,0.799032378,species_recall
16.04,multiclass,Logistic Regression,"(5454, 78427)",200,200,6,0.1,0.01,none,0,200,0.712690733,species_recall
16.04,multiclass,Logistic Regression,"(5454, 109242)",200,200,8,0.1,0.01,none,0,200,0.626349088,species_recall
16.04,multiclass,Logistic Regression,"(5454, 95274)",200,200,10,0.1,0.01,none,0,200,0.637886118,species_recall
16.04,multiclass,Logistic Regression,"(5454, 76983)",200,200,12,0.1,0.01,none,0,200,0.65463342,species_recall
16.04,multiclass,Logistic Regression,"(10908, 800)",200,400,1,0.1,0.01,none,0,200,0.175660588,species_recall
16.04,multiclass,Logistic Regression,"(10908, 1600)",200,400,2,0.1,0.01,none,0,200,0.179382211,species_recall
16.04,multiclass,Logistic Regression,"(10908, 12800)",200,400,4,0.1,0.01,none,0,200,0.917566059,species_recall
16.04,multiclass,Logistic Regression,"(10908, 89673)",200,400,6,0.1,0.01,none,0,200,0.890398214,species_recall
16.04,multiclass,Logistic Regression,"(10908, 140583)",200,400,8,0.1,0.01,none,0,200,0.850576852,species_recall
16.04,multiclass,Logistic Regression,"(10908, 125723)",200,400,10,0.1,0.01,none,0,200,0.84536658,species_recall
16.04,multiclass,Logistic Regression,"(10908, 101865)",200,400,12,0.1,0.01,none,0,200,0.842575363,species_recall
16.04,multiclass,Logistic Regression,"(15, 1593)",400,1,1,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 2352)",400,1,2,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 2159)",400,1,4,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 1511)",400,1,6,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 1150)",400,1,8,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 920)",400,1,10,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 759)",400,1,12,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(137, 1600)",400,10,1,0.1,0.01,none,0,200,0.25,species_recall
16.04,multiclass,Logistic Regression,"(137, 3199)",400,10,2,0.1,0.01,none,0,200,0.411764706,species_recall
16.04,multiclass,Logistic Regression,"(137, 12722)",400,10,4,0.1,0.01,none,0,200,0.323529412,species_recall
16.04,multiclass,Logistic Regression,"(137, 12842)",400,10,6,0.1,0.01,none,0,200,0.308823529,species_recall
16.04,multiclass,Logistic Regression,"(137, 10184)",400,10,8,0.1,0.01,none,0,200,0.161764706,species_recall
16.04,multiclass,Logistic Regression,"(137, 8187)",400,10,10,0.1,0.01,none,0,200,0.220588235,species_recall
16.04,multiclass,Logistic Regression,"(137, 6754)",400,10,12,0.1,0.01,none,0,200,0.191176471,species_recall
16.04,multiclass,Logistic Regression,"(1364, 1600)",400,100,1,0.1,0.01,none,0,200,0.175334324,species_recall
16.04,multiclass,Logistic Regression,"(1364, 3200)",400,100,2,0.1,0.01,none,0,200,0.631500743,species_recall
16.04,multiclass,Logistic Regression,"(1364, 25040)",400,100,4,0.1,0.01,none,0,200,0.604754829,species_recall
16.04,multiclass,Logistic Regression,"(1364, 81297)",400,100,6,0.1,0.01,none,0,200,0.482912333,species_recall
16.04,multiclass,Logistic Regression,"(1364, 82268)",400,100,8,0.1,0.01,none,0,200,0.416047548,species_recall
16.04,multiclass,Logistic Regression,"(1364, 68137)",400,100,10,0.1,0.01,none,0,200,0.399702823,species_recall
16.04,multiclass,Logistic Regression,"(1364, 56458)",400,100,12,0.1,0.01,none,0,200,0.369985141,species_recall
16.04,multiclass,Logistic Regression,"(2727, 1600)",400,200,1,0.1,0.01,none,0,200,0.182291667,species_recall
16.04,multiclass,Logistic Regression,"(2727, 3200)",400,200,2,0.1,0.01,none,0,200,0.158482143,species_recall
16.04,multiclass,Logistic Regression,"(2727, 25532)",400,200,4,0.1,0.01,none,0,200,0.720982143,species_recall
16.04,multiclass,Logistic Regression,"(2727, 118303)",400,200,6,0.1,0.01,none,0,200,0.61235119,species_recall
16.04,multiclass,Logistic Regression,"(2727, 139003)",400,200,8,0.1,0.01,none,0,200,0.537202381,species_recall
16.04,multiclass,Logistic Regression,"(2727, 117893)",400,200,10,0.1,0.01,none,0,200,0.552827381,species_recall
16.04,multiclass,Logistic Regression,"(2727, 97901)",400,200,12,0.1,0.01,none,0,200,0.50297619,species_recall
16.04,multiclass,Logistic Regression,"(5454, 1600)",400,400,1,0.1,0.01,none,0,200,0.174916263,species_recall
16.04,multiclass,Logistic Regression,"(5454, 3200)",400,400,2,0.1,0.01,none,0,200,0.171938965,species_recall
16.04,multiclass,Logistic Regression,"(5454, 25596)",400,400,4,0.1,0.01,none,0,200,0.851507257,species_recall
16.04,multiclass,Logistic Regression,"(5454, 149116)",400,400,6,0.1,0.01,none,0,200,0.782657239,species_recall
16.04,multiclass,Logistic Regression,"(5454, 202055)",400,400,8,0.1,0.01,none,0,200,0.74171939,species_recall
16.04,multiclass,Logistic Regression,"(5454, 175902)",400,400,10,0.1,0.01,none,0,200,0.673985858,species_recall
16.04,multiclass,Logistic Regression,"(5454, 146554)",400,400,12,0.1,0.01,none,0,200,0.696315594,species_recall
16.04,multiclass,Logistic Regression,"(56, 400)",100,1,1,0.1,0.01,none,0,200,0.344827586,species_recall
16.04,multiclass,Logistic Regression,"(56, 794)",100,1,2,0.1,0.01,none,0,200,0.103448276,species_recall
16.04,multiclass,Logistic Regression,"(56, 1700)",100,1,4,0.1,0.01,none,0,200,0.137931034,species_recall
16.04,multiclass,Logistic Regression,"(56, 1328)",100,1,6,0.1,0.01,none,0,200,0.172413793,species_recall
16.04,multiclass,Logistic Regression,"(56, 1019)",100,1,8,0.1,0.01,none,0,200,0.206896552,species_recall
16.04,multiclass,Logistic Regression,"(56, 850)",100,1,10,0.1,0.01,none,0,200,0.034482759,species_recall
16.04,multiclass,Logistic Regression,"(56, 680)",100,1,12,0.1,0.01,none,0,200,0.103448276,species_recall
16.04,multiclass,Logistic Regression,"(546, 400)",100,10,1,0.1,0.01,none,0,200,0.377777778,species_recall
16.04,multiclass,Logistic Regression,"(546, 800)",100,10,2,0.1,0.01,none,0,200,0.396296296,species_recall
16.04,multiclass,Logistic Regression,"(546, 5616)",100,10,4,0.1,0.01,none,0,200,0.4,species_recall
16.04,multiclass,Logistic Regression,"(546, 10494)",100,10,6,0.1,0.01,none,0,200,0.392592593,species_recall
16.04,multiclass,Logistic Regression,"(546, 9094)",100,10,8,0.1,0.01,none,0,200,0.340740741,species_recall
16.04,multiclass,Logistic Regression,"(546, 7702)",100,10,10,0.1,0.01,none,0,200,0.274074074,species_recall
16.04,multiclass,Logistic Regression,"(546, 6168)",100,10,12,0.1,0.01,none,0,200,0.285185185,species_recall
16.04,multiclass,Logistic Regression,"(5454, 400)",100,100,1,0.1,0.01,none,0,200,0.173055452,species_recall
16.04,multiclass,Logistic Regression,"(5454, 800)",100,100,2,0.1,0.01,none,0,200,0.282098995,species_recall
16.04,multiclass,Logistic Regression,"(5454, 6399)",100,100,4,0.1,0.01,none,0,200,0.752139933,species_recall
16.04,multiclass,Logistic Regression,"(5454, 38499)",100,100,6,0.1,0.01,none,0,200,0.688500186,species_recall
16.04,multiclass,Logistic Regression,"(5454, 53362)",100,100,8,0.1,0.01,none,0,200,0.641235579,species_recall
16.04,multiclass,Logistic Regression,"(5454, 48555)",100,100,10,0.1,0.01,none,0,200,0.61183476,species_recall
16.04,multiclass,Logistic Regression,"(5454, 39222)",100,100,12,0.1,0.01,none,0,200,0.601786379,species_recall
16.04,multiclass,Logistic Regression,"(10908, 400)",100,200,1,0.1,0.01,none,0,200,0.169892073,species_recall
16.04,multiclass,Logistic Regression,"(10908, 800)",100,200,2,0.1,0.01,none,0,200,0.173985858,species_recall
16.04,multiclass,Logistic Regression,"(10908, 6400)",100,200,4,0.1,0.01,none,0,200,0.875139561,species_recall
16.04,multiclass,Logistic Regression,"(10908, 44628)",100,200,6,0.1,0.01,none,0,200,0.853740231,species_recall
16.04,multiclass,Logistic Regression,"(10908, 70403)",100,200,8,0.1,0.01,none,0,200,0.824153331,species_recall
16.04,multiclass,Logistic Regression,"(10908, 65738)",100,200,10,0.1,0.01,none,0,200,0.823409006,species_recall
16.04,multiclass,Logistic Regression,"(10908, 53286)",100,200,12,0.1,0.01,none,0,200,0.817640491,species_recall
16.04,multiclass,Logistic Regression,"(21817, 400)",100,400,1,0.1,0.01,none,0,200,0.176421327,species_recall
16.04,multiclass,Logistic Regression,"(21817, 800)",100,400,2,0.1,0.01,none,0,200,0.17725877,species_recall
16.04,multiclass,Logistic Regression,"(21817, 6400)",100,400,4,0.1,0.01,none,0,200,0.541453429,species_recall
16.04,multiclass,Logistic Regression,"(21817, 46717)",100,400,6,0.1,0.01,none,0,200,0.963245557,species_recall
16.04,multiclass,Logistic Regression,"(21817, 77864)",100,400,8,0.1,0.01,none,0,200,0.959616637,species_recall
16.04,multiclass,Logistic Regression,"(21817, 73600)",100,400,10,0.1,0.01,none,0,200,0.960267982,species_recall
16.04,multiclass,Logistic Regression,"(21817, 59789)",100,400,12,0.1,0.01,none,0,200,0.959151391,species_recall
16.04,multiclass,Logistic Regression,"(29, 800)",200,1,1,0.1,0.01,none,0,200,0.2,species_recall
16.04,multiclass,Logistic Regression,"(29, 1445)",200,1,2,0.1,0.01,none,0,200,0.266666667,species_recall
16.04,multiclass,Logistic Regression,"(29, 1960)",200,1,4,0.1,0.01,none,0,200,0.333333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 1436)",200,1,6,0.1,0.01,none,0,200,0.066666667,species_recall
16.04,multiclass,Logistic Regression,"(29, 1099)",200,1,8,0.1,0.01,none,0,200,0.2,species_recall
16.04,multiclass,Logistic Regression,"(29, 880)",200,1,10,0.1,0.01,none,0,200,0.133333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 704)",200,1,12,0.1,0.01,none,0,200,0.066666667,species_recall
16.04,multiclass,Logistic Regression,"(274, 800)",200,10,1,0.1,0.01,none,0,200,0.377777778,species_recall
16.04,multiclass,Logistic Regression,"(274, 1600)",200,10,2,0.1,0.01,none,0,200,0.414814815,species_recall
16.04,multiclass,Logistic Regression,"(274, 9043)",200,10,4,0.1,0.01,none,0,200,0.414814815,species_recall
16.04,multiclass,Logistic Regression,"(274, 11957)",200,10,6,0.1,0.01,none,0,200,0.303703704,species_recall
16.04,multiclass,Logistic Regression,"(274, 9831)",200,10,8,0.1,0.01,none,0,200,0.207407407,species_recall
16.04,multiclass,Logistic Regression,"(274, 7926)",200,10,10,0.1,0.01,none,0,200,0.207407407,species_recall
16.04,multiclass,Logistic Regression,"(274, 6347)",200,10,12,0.1,0.01,none,0,200,0.251851852,species_recall
16.04,multiclass,Logistic Regression,"(2727, 800)",200,100,1,0.1,0.01,none,0,200,0.181547619,species_recall
16.04,multiclass,Logistic Regression,"(2727, 1600)",200,100,2,0.1,0.01,none,0,200,0.556547619,species_recall
16.04,multiclass,Logistic Regression,"(2727, 12767)",200,100,4,0.1,0.01,none,0,200,0.661458333,species_recall
16.04,multiclass,Logistic Regression,"(2727, 60959)",200,100,6,0.1,0.01,none,0,200,0.577380952,species_recall
16.04,multiclass,Logistic Regression,"(2727, 72189)",200,100,8,0.1,0.01,none,0,200,0.479910714,species_recall
16.04,multiclass,Logistic Regression,"(2727, 61196)",200,100,10,0.1,0.01,none,0,200,0.485119048,species_recall
16.04,multiclass,Logistic Regression,"(2727, 49305)",200,100,12,0.1,0.01,none,0,200,0.491815476,species_recall
16.04,multiclass,Logistic Regression,"(5454, 800)",200,200,1,0.1,0.01,none,0,200,0.176777075,species_recall
16.04,multiclass,Logistic Regression,"(5454, 1600)",200,200,2,0.1,0.01,none,0,200,0.171566803,species_recall
16.04,multiclass,Logistic Regression,"(5454, 12792)",200,200,4,0.1,0.01,none,0,200,0.775213993,species_recall
16.04,multiclass,Logistic Regression,"(5454, 78598)",200,200,6,0.1,0.01,none,0,200,0.736136956,species_recall
16.04,multiclass,Logistic Regression,"(5454, 109601)",200,200,8,0.1,0.01,none,0,200,0.674730182,species_recall
16.04,multiclass,Logistic Regression,"(5454, 95695)",200,200,10,0.1,0.01,none,0,200,0.642352066,species_recall
16.04,multiclass,Logistic Regression,"(5454, 77347)",200,200,12,0.1,0.01,none,0,200,0.624488277,species_recall
16.04,multiclass,Logistic Regression,"(10908, 800)",200,400,1,0.1,0.01,none,0,200,0.177521399,species_recall
16.04,multiclass,Logistic Regression,"(10908, 1600)",200,400,2,0.1,0.01,none,0,200,0.178823967,species_recall
16.04,multiclass,Logistic Regression,"(10908, 12800)",200,400,4,0.1,0.01,none,0,200,0.909006327,species_recall
16.04,multiclass,Logistic Regression,"(10908, 89530)",200,400,6,0.1,0.01,none,0,200,0.888723483,species_recall
16.04,multiclass,Logistic Regression,"(10908, 140192)",200,400,8,0.1,0.01,none,0,200,0.854298474,species_recall
16.04,multiclass,Logistic Regression,"(10908, 125399)",200,400,10,0.1,0.01,none,0,200,0.824711574,species_recall
16.04,multiclass,Logistic Regression,"(10908, 101642)",200,400,12,0.1,0.01,none,0,200,0.834759955,species_recall
16.04,multiclass,Logistic Regression,"(15, 1596)",400,1,1,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 2355)",400,1,2,0.1,0.01,none,0,200,0.25,species_recall
16.04,multiclass,Logistic Regression,"(15, 2155)",400,1,4,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 1507)",400,1,6,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 1149)",400,1,8,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 920)",400,1,10,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(15, 759)",400,1,12,0.1,0.01,none,0,200,0.125,species_recall
16.04,multiclass,Logistic Regression,"(137, 1600)",400,10,1,0.1,0.01,none,0,200,0.411764706,species_recall
16.04,multiclass,Logistic Regression,"(137, 3199)",400,10,2,0.1,0.01,none,0,200,0.558823529,species_recall
16.04,multiclass,Logistic Regression,"(137, 12711)",400,10,4,0.1,0.01,none,0,200,0.161764706,species_recall
16.04,multiclass,Logistic Regression,"(137, 12877)",400,10,6,0.1,0.01,none,0,200,0.25,species_recall
16.04,multiclass,Logistic Regression,"(137, 10193)",400,10,8,0.1,0.01,none,0,200,0.161764706,species_recall
16.04,multiclass,Logistic Regression,"(137, 8192)",400,10,10,0.1,0.01,none,0,200,0.220588235,species_recall
16.04,multiclass,Logistic Regression,"(137, 6759)",400,10,12,0.1,0.01,none,0,200,0.205882353,species_recall
16.04,multiclass,Logistic Regression,"(1364, 1600)",400,100,1,0.1,0.01,none,0,200,0.184249629,species_recall
16.04,multiclass,Logistic Regression,"(1364, 3200)",400,100,2,0.1,0.01,none,0,200,0.643387816,species_recall
16.04,multiclass,Logistic Regression,"(1364, 25068)",400,100,4,0.1,0.01,none,0,200,0.622585438,species_recall
16.04,multiclass,Logistic Regression,"(1364, 81800)",400,100,6,0.1,0.01,none,0,200,0.490341753,species_recall
16.04,multiclass,Logistic Regression,"(1364, 83194)",400,100,8,0.1,0.01,none,0,200,0.469539376,species_recall
16.04,multiclass,Logistic Regression,"(1364, 68948)",400,100,10,0.1,0.01,none,0,200,0.417533432,species_recall
16.04,multiclass,Logistic Regression,"(1364, 57111)",400,100,12,0.1,0.01,none,0,200,0.372956909,species_recall
16.04,multiclass,Logistic Regression,"(2727, 1600)",400,200,1,0.1,0.01,none,0,200,0.177827381,species_recall
16.04,multiclass,Logistic Regression,"(2727, 3200)",400,200,2,0.1,0.01,none,0,200,0.401785714,species_recall
16.04,multiclass,Logistic Regression,"(2727, 25510)",400,200,4,0.1,0.01,none,0,200,0.720982143,species_recall
16.04,multiclass,Logistic Regression,"(2727, 117772)",400,200,6,0.1,0.01,none,0,200,0.61235119,species_recall
16.04,multiclass,Logistic Regression,"(2727, 138466)",400,200,8,0.1,0.01,none,0,200,0.540178571,species_recall
16.04,multiclass,Logistic Regression,"(2727, 117493)",400,200,10,0.1,0.01,none,0,200,0.499255952,species_recall
16.04,multiclass,Logistic Regression,"(2727, 97563)",400,200,12,0.1,0.01,none,0,200,0.538690476,species_recall
16.04,multiclass,Logistic Regression,"(5454, 1600)",400,400,1,0.1,0.01,none,0,200,0.173427614,species_recall
16.04,multiclass,Logistic Regression,"(5454, 3200)",400,400,2,0.1,0.01,none,0,200,0.235950875,species_recall
16.04,multiclass,Logistic Regression,"(5454, 25590)",400,400,4,0.1,0.01,none,0,200,0.843319687,species_recall
16.04,multiclass,Logistic Regression,"(5454, 149490)",400,400,6,0.1,0.01,none,0,200,0.79270562,species_recall
16.04,multiclass,Logistic Regression,"(5454, 203120)",400,400,8,0.1,0.01,none,0,200,0.685150726,species_recall
16.04,multiclass,Logistic Regression,"(5454, 176872)",400,400,10,0.1,0.01,none,0,200,0.680312616,species_recall
16.04,multiclass,Logistic Regression,"(5454, 147329)",400,400,12,0.1,0.01,none,0,200,0.692966133,species_recall
16.04,multiclass,Logistic Regression,"(56, 400)",100,1,1,0.1,0.01,none,0,200,0.24137931,species_recall
16.04,multiclass,Logistic Regression,"(56, 791)",100,1,2,0.1,0.01,none,0,200,0.379310345,species_recall
16.04,multiclass,Logistic Regression,"(56, 1720)",100,1,4,0.1,0.01,none,0,200,0.103448276,species_recall
16.04,multiclass,Logistic Regression,"(56, 1327)",100,1,6,0.1,0.01,none,0,200,0.103448276,species_recall
16.04,multiclass,Logistic Regression,"(56, 1020)",100,1,8,0.1,0.01,none,0,200,0.103448276,species_recall
16.04,multiclass,Logistic Regression,"(56, 849)",100,1,10,0.1,0.01,none,0,200,0.103448276,species_recall
16.04,multiclass,Logistic Regression,"(56, 680)",100,1,12,0.1,0.01,none,0,200,0.137931034,species_recall
16.04,multiclass,Logistic Regression,"(546, 400)",100,10,1,0.1,0.01,none,0,200,0.318518519,species_recall
16.04,multiclass,Logistic Regression,"(546, 800)",100,10,2,0.1,0.01,none,0,200,0.418518519,species_recall
16.04,multiclass,Logistic Regression,"(546, 5662)",100,10,4,0.1,0.01,none,0,200,0.351851852,species_recall
16.04,multiclass,Logistic Regression,"(546, 10518)",100,10,6,0.1,0.01,none,0,200,0.344444444,species_recall
16.04,multiclass,Logistic Regression,"(546, 9123)",100,10,8,0.1,0.01,none,0,200,0.303703704,species_recall
16.04,multiclass,Logistic Regression,"(546, 7730)",100,10,10,0.1,0.01,none,0,200,0.259259259,species_recall
16.04,multiclass,Logistic Regression,"(546, 6194)",100,10,12,0.1,0.01,none,0,200,0.259259259,species_recall
16.04,multiclass,Logistic Regression,"(5454, 400)",100,100,1,0.1,0.01,none,0,200,0.187941943,species_recall
16.04,multiclass,Logistic Regression,"(5454, 800)",100,100,2,0.1,0.01,none,0,200,0.177893562,species_recall
16.04,multiclass,Logistic Regression,"(5454, 6399)",100,100,4,0.1,0.01,none,0,200,0.749534797,species_recall
16.04,multiclass,Logistic Regression,"(5454, 38812)",100,100,6,0.1,0.01,none,0,200,0.684778563,species_recall
16.04,multiclass,Logistic Regression,"(5454, 54033)",100,100,8,0.1,0.01,none,0,200,0.62672125,species_recall
16.04,multiclass,Logistic Regression,"(5454, 49199)",100,100,10,0.1,0.01,none,0,200,0.623743952,species_recall
16.04,multiclass,Logistic Regression,"(5454, 39749)",100,100,12,0.1,0.01,none,0,200,0.616672869,species_recall
16.04,multiclass,Logistic Regression,"(10908, 400)",100,200,1,0.1,0.01,none,0,200,0.181801265,species_recall
16.04,multiclass,Logistic Regression,"(10908, 800)",100,200,2,0.1,0.01,none,0,200,0.181987346,species_recall
16.04,multiclass,Logistic Regression,"(10908, 6400)",100,200,4,0.1,0.01,none,0,200,0.87662821,species_recall
16.04,multiclass,Logistic Regression,"(10908, 44423)",100,200,6,0.1,0.01,none,0,200,0.861741719,species_recall
16.04,multiclass,Logistic Regression,"(10908, 70164)",100,200,8,0.1,0.01,none,0,200,0.819501303,species_recall
16.04,multiclass,Logistic Regression,"(10908, 65602)",100,200,10,0.1,0.01,none,0,200,0.807406029,species_recall
16.04,multiclass,Logistic Regression,"(10908, 53177)",100,200,12,0.1,0.01,none,0,200,0.829921846,species_recall
16.04,multiclass,Logistic Regression,"(21817, 400)",100,400,1,0.1,0.01,none,0,200,0.175956081,species_recall
16.04,multiclass,Logistic Regression,"(21817, 800)",100,400,2,0.1,0.01,none,0,200,0.177817065,species_recall
16.04,multiclass,Logistic Regression,"(21817, 6400)",100,400,4,0.1,0.01,none,0,200,0.155578301,species_recall
16.04,multiclass,Logistic Regression,"(21817, 46665)",100,400,6,0.1,0.01,none,0,200,0.73890388,species_recall
16.04,multiclass,Logistic Regression,"(21817, 77842)",100,400,8,0.1,0.01,none,0,200,0.95933749,species_recall
16.04,multiclass,Logistic Regression,"(21817, 73569)",100,400,10,0.1,0.01,none,0,200,0.953940635,species_recall
16.04,multiclass,Logistic Regression,"(21817, 59757)",100,400,12,0.1,0.01,none,0,200,0.960733228,species_recall
16.04,multiclass,Logistic Regression,"(29, 800)",200,1,1,0.1,0.01,none,0,200,0.133333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 1468)",200,1,2,0.1,0.01,none,0,200,0.2,species_recall
16.04,multiclass,Logistic Regression,"(29, 1958)",200,1,4,0.1,0.01,none,0,200,0.266666667,species_recall
16.04,multiclass,Logistic Regression,"(29, 1437)",200,1,6,0.1,0.01,none,0,200,0.333333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 1100)",200,1,8,0.1,0.01,none,0,200,0.133333333,species_recall
16.04,multiclass,Logistic Regression,"(29, 880)",200,1,10,0.1,0.01,none,0,200,0.2,species_recall
16.04,multiclass,Logistic Regression,"(29, 704)",200,1,12,0.1,0.01,none,0,200,0.066666667,species_recall
16.04,multiclass,Logistic Regression,"(274, 800)",200,10,1,0.1,0.01,none,0,200,0.422222222,species_recall
16.04,multiclass,Logistic Regression,"(274, 1600)",200,10,2,0.1,0.01,none,0,200,0.37037037,species_recall
16.04,multiclass,Logistic Regression,"(274, 9048)",200,10,4,0.1,0.01,none,0,200,0.259259259,species_recall
16.04,multiclass,Logistic Regression,"(274, 11905)",200,10,6,0.1,0.01,none,0,200,0.296296296,species_recall
16.04,multiclass,Logistic Regression,"(274, 9792)",200,10,8,0.1,0.01,none,0,200,0.288888889,species_recall
16.04,multiclass,Logistic Regression,"(274, 7894)",200,10,10,0.1,0.01,none,0,200,0.2,species_recall
16.04,multiclass,Logistic Regression,"(274, 6324)",200,10,12,0.1,0.01,none,0,200,0.274074074,species_recall
16.04,multiclass,Logistic Regression,"(2727, 800)",200,100,1,0.1,0.01,none,0,200,0.186011905,species_recall
16.04,multiclass,Logistic Regression,"(2727, 1600)",200,100,2,0.1,0.01,none,0,200,0.280505952,species_recall
16.04,multiclass,Logistic Regression,"(2727, 12780)",200,100,4,0.1,0.01,none,0,200,0.661458333,species_recall
16.04,multiclass,Logistic Regression,"(2727, 60682)",200,100,6,0.1,0.01,none,0,200,0.584077381,species_recall
16.04,multiclass,Logistic Regression,"(2727, 71924)",200,100,8,0.1,0.01,none,0,200,0.485863095,species_recall
16.04,multiclass,Logistic Regression,"(2727, 61009)",200,100,10,0.1,0.01,none,0,200,0.493303571,species_recall
16.04,multiclass,Logistic Regression,"(2727, 49130)",200,100,12,0.1,0.01,none,0,200,0.488095238,species_recall
16.04,multiclass,Logistic Regression,"(5454, 800)",200,200,1,0.1,0.01,none,0,200,0.185336807,species_recall
16.04,multiclass,Logistic Regression,"(5454, 1600)",200,200,2,0.1,0.01,none,0,200,0.180126535,species_recall
16.04,multiclass,Logistic Regression,"(5454, 12796)",200,200,4,0.1,0.01,none,0,200,0.798660216,species_recall
16.04,multiclass,Logistic Regression,"(5454, 78356)",200,200,6,0.1,0.01,none,0,200,0.720878303,species_recall
16.04,multiclass,Logistic Regression,"(5454, 108803)",200,200,8,0.1,0.01,none,0,200,0.63490882,species_recall
16.04,multiclass,Logistic Regression,"(5454, 95056)",200,200,10,0.1,0.01,none,0,200,0.631931522,species_recall
16.04,multiclass,Logistic Regression,"(5454, 76788)",200,200,12,0.1,0.01,none,0,200,0.653516933,species_recall
16.04,multiclass,Logistic Regression,"(10908, 800)",200,400,1,0.1,0.01,none,0,200,0.181801265,species_recall
16.04,multiclass,Logistic Regression,"(10908, 1600)",200,400,2,0.1,0.01,none,0,200,0.178265724,species_recall
