experiment,category,classifier,training shape,sample_length,coverage,k,eta,epsilon,penalty,l2_lambda,max_iter,score,score type
16.05,multiclass,Logistic Regression,"(30676, 1600)",400,400,1,0.1,0.01,none,0,200,0.262409001,species_recall
16.05,multiclass,Logistic Regression,"(30676, 3200)",400,400,2,0.1,0.01,none,0,200,0.2574454,species_recall
16.05,multiclass,Logistic Regression,"(30676, 25600)",400,400,4,0.1,0.01,none,0,200,0.308537392,species_recall
16.05,multiclass,Logistic Regression,"(30676, 258800)",400,400,6,0.1,0.01,none,0,200,0.350363997,species_recall
16.05,multiclass,Logistic Regression,"(30676, 884777)",400,400,8,0.1,0.01,none,0,200,0.343679682,species_recall
16.05,multiclass,Logistic Regression,"(30676, 950901)",400,400,10,0.1,0.01,none,0,200,0.308206486,species_recall
16.05,multiclass,Logistic Regression,"(30676, 813517)",400,400,12,0.1,0.01,none,0,200,0.312045003,species_recall
16.05,multiclass,Logistic Regression,"(314, 400)",100,1,1,0.1,0.01,none,0,200,0.24516129,species_recall
16.05,multiclass,Logistic Regression,"(314, 800)",100,1,2,0.1,0.01,none,0,200,0.277419355,species_recall
16.05,multiclass,Logistic Regression,"(314, 4952)",100,1,4,0.1,0.01,none,0,200,0.232258065,species_recall
16.05,multiclass,Logistic Regression,"(314, 6723)",100,1,6,0.1,0.01,none,0,200,0.219354839,species_recall
16.05,multiclass,Logistic Regression,"(314, 5523)",100,1,8,0.1,0.01,none,0,200,0.270967742,species_recall
16.05,multiclass,Logistic Regression,"(314, 4646)",100,1,10,0.1,0.01,none,0,200,0.258064516,species_recall
16.05,multiclass,Logistic Regression,"(314, 3719)",100,1,12,0.1,0.01,none,0,200,0.283870968,species_recall
16.05,multiclass,Logistic Regression,"(3073, 400)",100,10,1,0.1,0.01,none,0,200,0.112211221,species_recall
16.05,multiclass,Logistic Regression,"(3073, 800)",100,10,2,0.1,0.01,none,0,200,0.297689769,species_recall
16.05,multiclass,Logistic Regression,"(3073, 6400)",100,10,4,0.1,0.01,none,0,200,0.345874587,species_recall
16.05,multiclass,Logistic Regression,"(3073, 37061)",100,10,6,0.1,0.01,none,0,200,0.292409241,species_recall
16.05,multiclass,Logistic Regression,"(3073, 48062)",100,10,8,0.1,0.01,none,0,200,0.317491749,species_recall
16.05,multiclass,Logistic Regression,"(3073, 42831)",100,10,10,0.1,0.01,none,0,200,0.316171617,species_recall
16.05,multiclass,Logistic Regression,"(3073, 34498)",100,10,12,0.1,0.01,none,0,200,0.332673267,species_recall
16.05,multiclass,Logistic Regression,"(30676, 400)",100,100,1,0.1,0.01,none,0,200,0.261151555,species_recall
16.05,multiclass,Logistic Regression,"(30676, 800)",100,100,2,0.1,0.01,none,0,200,0.045929848,species_recall
16.05,multiclass,Logistic Regression,"(30676, 6400)",100,100,4,0.1,0.01,none,0,200,0.251753805,species_recall
16.05,multiclass,Logistic Regression,"(30676, 63262)",100,100,6,0.1,0.01,none,0,200,0.308603574,species_recall
16.05,multiclass,Logistic Regression,"(30676, 224302)",100,100,8,0.1,0.01,none,0,200,0.292322965,species_recall
16.05,multiclass,Logistic Regression,"(30676, 254452)",100,100,10,0.1,0.01,none,0,200,0.280013236,species_recall
16.05,multiclass,Logistic Regression,"(30676, 211464)",100,100,12,0.1,0.01,none,0,200,0.289344805,species_recall
16.05,multiclass,Logistic Regression,"(61353, 400)",100,200,1,0.1,0.01,none,0,200,0.265594494,species_recall
16.05,multiclass,Logistic Regression,"(61353, 800)",100,200,2,0.1,0.01,none,0,200,0.263145703,species_recall
16.05,multiclass,Logistic Regression,"(61353, 6400)",100,200,4,0.1,0.01,none,0,200,0.212283663,species_recall
16.05,multiclass,Logistic Regression,"(61353, 64310)",100,200,6,0.1,0.01,none,0,200,0.3246302,species_recall
16.05,multiclass,Logistic Regression,"(61353, 273500)",100,200,8,0.1,0.01,none,0,200,0.288129984,species_recall
16.05,multiclass,Logistic Regression,"(61353, 333329)",100,200,10,0.1,0.01,none,0,200,0.383434263,species_recall
16.05,multiclass,Logistic Regression,"(61353, 280299)",100,200,12,0.1,0.01,none,0,200,0.304080214,species_recall
16.05,multiclass,Logistic Regression,"(122706, 400)",100,400,1,0.1,0.01,none,0,200,0.264138456,species_recall
16.05,multiclass,Logistic Regression,"(122706, 800)",100,400,2,0.1,0.01,none,0,200,0.26355935,species_recall
16.05,multiclass,Logistic Regression,"(122706, 6400)",100,400,4,0.1,0.01,none,0,200,0.029964592,species_recall
16.05,multiclass,Logistic Regression,"(122706, 64569)",100,400,6,0.1,0.01,none,0,200,0.039114464,species_recall
16.05,multiclass,Logistic Regression,"(122706, 293874)",100,400,8,0.1,0.01,none,0,200,0.110361031,species_recall
16.05,multiclass,Logistic Regression,"(122706, 369303)",100,400,10,0.1,0.01,none,0,200,0.082514312,species_recall
16.05,multiclass,Logistic Regression,"(122706, 312194)",100,400,12,0.1,0.01,none,0,200,0.067027367,species_recall
16.05,multiclass,Logistic Regression,"(160, 800)",200,1,1,0.1,0.01,none,0,200,0.2875,species_recall
16.05,multiclass,Logistic Regression,"(160, 1600)",200,1,2,0.1,0.01,none,0,200,0.25,species_recall
16.05,multiclass,Logistic Regression,"(160, 7198)",200,1,4,0.1,0.01,none,0,200,0.2,species_recall
16.05,multiclass,Logistic Regression,"(160, 7499)",200,1,6,0.1,0.01,none,0,200,0.2125,species_recall
16.05,multiclass,Logistic Regression,"(160, 5956)",200,1,8,0.1,0.01,none,0,200,0.2375,species_recall
16.05,multiclass,Logistic Regression,"(160, 4777)",200,1,10,0.1,0.01,none,0,200,0.2875,species_recall
16.05,multiclass,Logistic Regression,"(160, 3824)",200,1,12,0.1,0.01,none,0,200,0.3,species_recall
16.05,multiclass,Logistic Regression,"(1541, 800)",200,10,1,0.1,0.01,none,0,200,0.155467721,species_recall
16.05,multiclass,Logistic Regression,"(1541, 1600)",200,10,2,0.1,0.01,none,0,200,0.333333333,species_recall
16.05,multiclass,Logistic Regression,"(1541, 12734)",200,10,4,0.1,0.01,none,0,200,0.350461133,species_recall
16.05,multiclass,Logistic Regression,"(1541, 49917)",200,10,6,0.1,0.01,none,0,200,0.230566535,species_recall
16.05,multiclass,Logistic Regression,"(1541, 53038)",200,10,8,0.1,0.01,none,0,200,0.202898551,species_recall
16.05,multiclass,Logistic Regression,"(1541, 43972)",200,10,10,0.1,0.01,none,0,200,0.306982872,species_recall
16.05,multiclass,Logistic Regression,"(1541, 35280)",200,10,12,0.1,0.01,none,0,200,0.152832675,species_recall
16.05,multiclass,Logistic Regression,"(15341, 800)",200,100,1,0.1,0.01,none,0,200,0.264258304,species_recall
16.05,multiclass,Logistic Regression,"(15341, 1600)",200,100,2,0.1,0.01,none,0,200,0.046182347,species_recall
16.05,multiclass,Logistic Regression,"(15341, 12800)",200,100,4,0.1,0.01,none,0,200,0.426359667,species_recall
16.05,multiclass,Logistic Regression,"(15341, 123402)",200,100,6,0.1,0.01,none,0,200,0.511578669,species_recall
16.05,multiclass,Logistic Regression,"(15341, 329947)",200,100,8,0.1,0.01,none,0,200,0.488421331,species_recall
16.05,multiclass,Logistic Regression,"(15341, 329159)",200,100,10,0.1,0.01,none,0,200,0.463014424,species_recall
16.05,multiclass,Logistic Regression,"(15341, 269916)",200,100,12,0.1,0.01,none,0,200,0.517533413,species_recall
16.05,multiclass,Logistic Regression,"(30676, 800)",200,200,1,0.1,0.01,none,0,200,0.258835208,species_recall
16.05,multiclass,Logistic Regression,"(30676, 1600)",200,200,2,0.1,0.01,none,0,200,0.261151555,species_recall
16.05,multiclass,Logistic Regression,"(30676, 12800)",200,200,4,0.1,0.01,none,0,200,0.336333554,species_recall
16.05,multiclass,Logistic Regression,"(30676, 130255)",200,200,6,0.1,0.01,none,0,200,0.335737922,species_recall
16.05,multiclass,Logistic Regression,"(30676, 460428)",200,200,8,0.1,0.01,none,0,200,0.478557247,species_recall
16.05,multiclass,Logistic Regression,"(30676, 500438)",200,200,10,0.1,0.01,none,0,200,0.296360026,species_recall
16.05,multiclass,Logistic Regression,"(30676, 415657)",200,200,12,0.1,0.01,none,0,200,0.29602912,species_recall
16.05,multiclass,Logistic Regression,"(61353, 800)",200,400,1,0.1,0.01,none,0,200,0.261094014,species_recall
16.05,multiclass,Logistic Regression,"(61353, 1600)",200,400,2,0.1,0.01,none,0,200,0.260597637,species_recall
16.05,multiclass,Logistic Regression,"(61353, 12800)",200,400,4,0.1,0.01,none,0,200,0.258810682,species_recall
16.05,multiclass,Logistic Regression,"(61353, 132422)",200,400,6,0.1,0.01,none,0,200,0.298520798,species_recall
16.05,multiclass,Logistic Regression,"(61353, 555981)",200,400,8,0.1,0.01,none,0,200,0.38075383,species_recall
16.05,multiclass,Logistic Regression,"(61353, 645474)",200,400,10,0.1,0.01,none,0,200,0.316555809,species_recall
16.05,multiclass,Logistic Regression,"(61353, 541912)",200,400,12,0.1,0.01,none,0,200,0.32539131,species_recall
16.05,multiclass,Logistic Regression,"(84, 1600)",400,1,1,0.1,0.01,none,0,200,0.238095238,species_recall
16.05,multiclass,Logistic Regression,"(84, 3193)",400,1,2,0.1,0.01,none,0,200,0.19047619,species_recall
16.05,multiclass,Logistic Regression,"(84, 9365)",400,1,4,0.1,0.01,none,0,200,0.333333333,species_recall
16.05,multiclass,Logistic Regression,"(84, 8073)",400,1,6,0.1,0.01,none,0,200,0.238095238,species_recall
16.05,multiclass,Logistic Regression,"(84, 6285)",400,1,8,0.1,0.01,none,0,200,0.214285714,species_recall
16.05,multiclass,Logistic Regression,"(84, 5037)",400,1,10,0.1,0.01,none,0,200,0.238095238,species_recall
16.05,multiclass,Logistic Regression,"(84, 4158)",400,1,12,0.1,0.01,none,0,200,0.142857143,species_recall
16.05,multiclass,Logistic Regression,"(773, 1600)",400,10,1,0.1,0.01,none,0,200,0.173228346,species_recall
16.05,multiclass,Logistic Regression,"(773, 3200)",400,10,2,0.1,0.01,none,0,200,0.304461942,species_recall
16.05,multiclass,Logistic Regression,"(773, 24480)",400,10,4,0.1,0.01,none,0,200,0.338582677,species_recall
16.05,multiclass,Logistic Regression,"(773, 60522)",400,10,6,0.1,0.01,none,0,200,0.304461942,species_recall
16.05,multiclass,Logistic Regression,"(773, 55754)",400,10,8,0.1,0.01,none,0,200,0.275590551,species_recall
16.05,multiclass,Logistic Regression,"(773, 45499)",400,10,10,0.1,0.01,none,0,200,0.270341207,species_recall
16.05,multiclass,Logistic Regression,"(773, 37606)",400,10,12,0.1,0.01,none,0,200,0.220472441,species_recall
16.05,multiclass,Logistic Regression,"(7675, 1600)",400,100,1,0.1,0.01,none,0,200,0.262628934,species_recall
16.05,multiclass,Logistic Regression,"(7675, 3200)",400,100,2,0.1,0.01,none,0,200,0.061623909,species_recall
16.05,multiclass,Logistic Regression,"(7675, 25600)",400,100,4,0.1,0.01,none,0,200,0.494842634,species_recall
16.05,multiclass,Logistic Regression,"(7675, 215442)",400,100,6,0.1,0.01,none,0,200,0.498809839,species_recall
16.05,multiclass,Logistic Regression,"(7675, 410175)",400,100,8,0.1,0.01,none,0,200,0.413647183,species_recall
16.05,multiclass,Logistic Regression,"(7675, 376400)",400,100,10,0.1,0.01,none,0,200,0.363660407,species_recall
16.05,multiclass,Logistic Regression,"(7675, 315091)",400,100,12,0.1,0.01,none,0,200,0.440624173,species_recall
16.05,multiclass,Logistic Regression,"(15341, 1600)",400,200,1,0.1,0.01,none,0,200,0.262670372,species_recall
16.05,multiclass,Logistic Regression,"(15341, 3200)",400,200,2,0.1,0.01,none,0,200,0.266243218,species_recall
16.05,multiclass,Logistic Regression,"(15341, 25600)",400,200,4,0.1,0.01,none,0,200,0.281990208,species_recall
16.05,multiclass,Logistic Regression,"(15341, 245563)",400,200,6,0.1,0.01,none,0,200,0.615720524,species_recall
16.05,multiclass,Logistic Regression,"(15341, 646485)",400,200,8,0.1,0.01,none,0,200,0.457853646,species_recall
16.05,multiclass,Logistic Regression,"(15341, 641219)",400,200,10,0.1,0.01,none,0,200,0.413391557,species_recall
16.05,multiclass,Logistic Regression,"(15341, 542177)",400,200,12,0.1,0.01,none,0,200,0.476776499,species_recall
16.05,multiclass,Logistic Regression,"(30676, 1600)",400,400,1,0.1,0.01,none,0,200,0.262541363,species_recall
16.05,multiclass,Logistic Regression,"(30676, 3200)",400,400,2,0.1,0.01,none,0,200,0.270152217,species_recall
16.05,multiclass,Logistic Regression,"(30676, 25600)",400,400,4,0.1,0.01,none,0,200,0.310655195,species_recall
16.05,multiclass,Logistic Regression,"(30676, 258821)",400,400,6,0.1,0.01,none,0,200,0.362409001,species_recall
16.05,multiclass,Logistic Regression,"(30676, 886153)",400,400,8,0.1,0.01,none,0,200,0.314493713,species_recall
16.05,multiclass,Logistic Regression,"(30676, 953270)",400,400,10,0.1,0.01,none,0,200,0.301786896,species_recall
16.05,multiclass,Logistic Regression,"(30676, 815270)",400,400,12,0.1,0.01,none,0,200,0.312111185,species_recall
16.05,multiclass,Logistic Regression,"(314, 400)",100,1,1,0.1,0.01,none,0,200,0.219354839,species_recall
16.05,multiclass,Logistic Regression,"(314, 800)",100,1,2,0.1,0.01,none,0,200,0.219354839,species_recall
16.05,multiclass,Logistic Regression,"(314, 4931)",100,1,4,0.1,0.01,none,0,200,0.296774194,species_recall
16.05,multiclass,Logistic Regression,"(314, 6789)",100,1,6,0.1,0.01,none,0,200,0.219354839,species_recall
16.05,multiclass,Logistic Regression,"(314, 5558)",100,1,8,0.1,0.01,none,0,200,0.251612903,species_recall
16.05,multiclass,Logistic Regression,"(314, 4679)",100,1,10,0.1,0.01,none,0,200,0.277419355,species_recall
16.05,multiclass,Logistic Regression,"(314, 3743)",100,1,12,0.1,0.01,none,0,200,0.270967742,species_recall
16.05,multiclass,Logistic Regression,"(3073, 400)",100,10,1,0.1,0.01,none,0,200,0.057425743,species_recall
16.05,multiclass,Logistic Regression,"(3073, 800)",100,10,2,0.1,0.01,none,0,200,0.287788779,species_recall
16.05,multiclass,Logistic Regression,"(3073, 6400)",100,10,4,0.1,0.01,none,0,200,0.348514851,species_recall
16.05,multiclass,Logistic Regression,"(3073, 36827)",100,10,6,0.1,0.01,none,0,200,0.260726073,species_recall
16.05,multiclass,Logistic Regression,"(3073, 47955)",100,10,8,0.1,0.01,none,0,200,0.314851485,species_recall
16.05,multiclass,Logistic Regression,"(3073, 42852)",100,10,10,0.1,0.01,none,0,200,0.327392739,species_recall
16.05,multiclass,Logistic Regression,"(3073, 34515)",100,10,12,0.1,0.01,none,0,200,0.320792079,species_recall
16.05,multiclass,Logistic Regression,"(30676, 400)",100,100,1,0.1,0.01,none,0,200,0.261019193,species_recall
16.05,multiclass,Logistic Regression,"(30676, 800)",100,100,2,0.1,0.01,none,0,200,0.263931171,species_recall
16.05,multiclass,Logistic Regression,"(30676, 6400)",100,100,4,0.1,0.01,none,0,200,0.221376572,species_recall
16.05,multiclass,Logistic Regression,"(30676, 63298)",100,100,6,0.1,0.01,none,0,200,0.315155526,species_recall
16.05,multiclass,Logistic Regression,"(30676, 223983)",100,100,8,0.1,0.01,none,0,200,0.297617472,species_recall
16.05,multiclass,Logistic Regression,"(30676, 254812)",100,100,10,0.1,0.01,none,0,200,0.284778293,species_recall
16.05,multiclass,Logistic Regression,"(30676, 211923)",100,100,12,0.1,0.01,none,0,200,0.287227002,species_recall
16.05,multiclass,Logistic Regression,"(61353, 400)",100,200,1,0.1,0.01,none,0,200,0.260663821,species_recall
16.05,multiclass,Logistic Regression,"(61353, 800)",100,200,2,0.1,0.01,none,0,200,0.26271551,species_recall
16.05,multiclass,Logistic Regression,"(61353, 6400)",100,200,4,0.1,0.01,none,0,200,0.227902975,species_recall
16.05,multiclass,Logistic Regression,"(61353, 64311)",100,200,6,0.1,0.01,none,0,200,0.328799762,species_recall
16.05,multiclass,Logistic Regression,"(61353, 274081)",100,200,8,0.1,0.01,none,0,200,0.299315,species_recall
16.05,multiclass,Logistic Regression,"(61353, 334320)",100,200,10,0.1,0.01,none,0,200,0.314371753,species_recall
16.05,multiclass,Logistic Regression,"(61353, 281200)",100,200,12,0.1,0.01,none,0,200,0.271749562,species_recall
16.05,multiclass,Logistic Regression,"(122706, 400)",100,400,1,0.1,0.01,none,0,200,0.265048479,species_recall
16.05,multiclass,Logistic Regression,"(122706, 800)",100,400,2,0.1,0.01,none,0,200,0.264105364,species_recall
16.05,multiclass,Logistic Regression,"(122706, 6400)",100,400,4,0.1,0.01,none,0,200,0.030891161,species_recall
16.05,multiclass,Logistic Regression,"(122706, 64571)",100,400,6,0.1,0.01,none,0,200,0.06709355,species_recall
16.05,multiclass,Logistic Regression,"(122706, 293703)",100,400,8,0.1,0.01,none,0,200,0.028376187,species_recall
16.05,multiclass,Logistic Regression,"(122706, 368953)",100,400,10,0.1,0.01,none,0,200,0.085211291,species_recall
16.05,multiclass,Logistic Regression,"(122706, 311912)",100,400,12,0.1,0.01,none,0,200,0.07243787,species_recall
16.05,multiclass,Logistic Regression,"(160, 800)",200,1,1,0.1,0.01,none,0,200,0.225,species_recall
16.05,multiclass,Logistic Regression,"(160, 1600)",200,1,2,0.1,0.01,none,0,200,0.3125,species_recall
16.05,multiclass,Logistic Regression,"(160, 7136)",200,1,4,0.1,0.01,none,0,200,0.225,species_recall
16.05,multiclass,Logistic Regression,"(160, 7523)",200,1,6,0.1,0.01,none,0,200,0.275,species_recall
16.05,multiclass,Logistic Regression,"(160, 5970)",200,1,8,0.1,0.01,none,0,200,0.25,species_recall
16.05,multiclass,Logistic Regression,"(160, 4796)",200,1,10,0.1,0.01,none,0,200,0.3,species_recall
16.05,multiclass,Logistic Regression,"(160, 3840)",200,1,12,0.1,0.01,none,0,200,0.2125,species_recall
16.05,multiclass,Logistic Regression,"(1541, 800)",200,10,1,0.1,0.01,none,0,200,0.127799736,species_recall
16.05,multiclass,Logistic Regression,"(1541, 1600)",200,10,2,0.1,0.01,none,0,200,0.343873518,species_recall
16.05,multiclass,Logistic Regression,"(1541, 12732)",200,10,4,0.1,0.01,none,0,200,0.280632411,species_recall
16.05,multiclass,Logistic Regression,"(1541, 50532)",200,10,6,0.1,0.01,none,0,200,0.320158103,species_recall
16.05,multiclass,Logistic Regression,"(1541, 53606)",200,10,8,0.1,0.01,none,0,200,0.242424242,species_recall
16.05,multiclass,Logistic Regression,"(1541, 44486)",200,10,10,0.1,0.01,none,0,200,0.277997365,species_recall
16.05,multiclass,Logistic Regression,"(1541, 35699)",200,10,12,0.1,0.01,none,0,200,0.22397892,species_recall
16.05,multiclass,Logistic Regression,"(15341, 800)",200,100,1,0.1,0.01,none,0,200,0.263199682,species_recall
16.05,multiclass,Logistic Regression,"(15341, 1600)",200,100,2,0.1,0.01,none,0,200,0.082440122,species_recall
16.05,multiclass,Logistic Regression,"(15341, 12800)",200,100,4,0.1,0.01,none,0,200,0.264390631,species_recall
16.05,multiclass,Logistic Regression,"(15341, 123669)",200,100,6,0.1,0.01,none,0,200,0.515019188,species_recall
16.05,multiclass,Logistic Regression,"(15341, 329132)",200,100,8,0.1,0.01,none,0,200,0.441842001,species_recall
16.05,multiclass,Logistic Regression,"(15341, 327729)",200,100,10,0.1,0.01,none,0,200,0.426888977,species_recall
16.05,multiclass,Logistic Regression,"(15341, 268812)",200,100,12,0.1,0.01,none,0,200,0.362577742,species_recall
16.05,multiclass,Logistic Regression,"(30676, 800)",200,200,1,0.1,0.01,none,0,200,0.265651886,species_recall
16.05,multiclass,Logistic Regression,"(30676, 1600)",200,200,2,0.1,0.01,none,0,200,0.265784249,species_recall
16.05,multiclass,Logistic Regression,"(30676, 12800)",200,200,4,0.1,0.01,none,0,200,0.332627399,species_recall
16.05,multiclass,Logistic Regression,"(30676, 130218)",200,200,6,0.1,0.01,none,0,200,0.321707478,species_recall
16.05,multiclass,Logistic Regression,"(30676, 460230)",200,200,8,0.1,0.01,none,0,200,0.306750496,species_recall
16.05,multiclass,Logistic Regression,"(30676, 499991)",200,200,10,0.1,0.01,none,0,200,0.4524818,species_recall
16.05,multiclass,Logistic Regression,"(30676, 415419)",200,200,12,0.1,0.01,none,0,200,0.280807412,species_recall
16.05,multiclass,Logistic Regression,"(61353, 800)",200,400,1,0.1,0.01,none,0,200,0.261921308,species_recall
16.05,multiclass,Logistic Regression,"(61353, 1600)",200,400,2,0.1,0.01,none,0,200,0.263708263,species_recall
16.05,multiclass,Logistic Regression,"(61353, 12800)",200,400,4,0.1,0.01,none,0,200,0.293259208,species_recall
16.05,multiclass,Logistic Regression,"(61353, 132422)",200,400,6,0.1,0.01,none,0,200,0.339058208,species_recall
16.05,multiclass,Logistic Regression,"(61353, 555388)",200,400,8,0.1,0.01,none,0,200,0.31582779,species_recall
16.05,multiclass,Logistic Regression,"(61353, 644579)",200,400,10,0.1,0.01,none,0,200,0.403355505,species_recall
16.05,multiclass,Logistic Regression,"(61353, 541225)",200,400,12,0.1,0.01,none,0,200,0.306330454,species_recall
16.05,multiclass,Logistic Regression,"(84, 1600)",400,1,1,0.1,0.01,none,0,200,0.19047619,species_recall
16.05,multiclass,Logistic Regression,"(84, 3193)",400,1,2,0.1,0.01,none,0,200,0.166666667,species_recall
16.05,multiclass,Logistic Regression,"(84, 9255)",400,1,4,0.1,0.01,none,0,200,0.214285714,species_recall
16.05,multiclass,Logistic Regression,"(84, 8049)",400,1,6,0.1,0.01,none,0,200,0.19047619,species_recall
16.05,multiclass,Logistic Regression,"(84, 6290)",400,1,8,0.1,0.01,none,0,200,0.285714286,species_recall
16.05,multiclass,Logistic Regression,"(84, 5039)",400,1,10,0.1,0.01,none,0,200,0.214285714,species_recall
16.05,multiclass,Logistic Regression,"(84, 4158)",400,1,12,0.1,0.01,none,0,200,0.261904762,species_recall
16.05,multiclass,Logistic Regression,"(773, 1600)",400,10,1,0.1,0.01,none,0,200,0.115485564,species_recall
16.05,multiclass,Logistic Regression,"(773, 3200)",400,10,2,0.1,0.01,none,0,200,0.31496063,species_recall
16.05,multiclass,Logistic Regression,"(773, 24423)",400,10,4,0.1,0.01,none,0,200,0.220472441,species_recall
16.05,multiclass,Logistic Regression,"(773, 59980)",400,10,6,0.1,0.01,none,0,200,0.233595801,species_recall
16.05,multiclass,Logistic Regression,"(773, 55405)",400,10,8,0.1,0.01,none,0,200,0.249343832,species_recall
16.05,multiclass,Logistic Regression,"(773, 45214)",400,10,10,0.1,0.01,none,0,200,0.202099738,species_recall
16.05,multiclass,Logistic Regression,"(773, 37371)",400,10,12,0.1,0.01,none,0,200,0.280839895,species_recall
16.05,multiclass,Logistic Regression,"(7675, 1600)",400,100,1,0.1,0.01,none,0,200,0.266860619,species_recall
16.05,multiclass,Logistic Regression,"(7675, 3200)",400,100,2,0.1,0.01,none,0,200,0.093626025,species_recall
16.05,multiclass,Logistic Regression,"(7675, 25600)",400,100,4,0.1,0.01,none,0,200,0.487966147,species_recall
16.05,multiclass,Logistic Regression,"(7675, 215188)",400,100,6,0.1,0.01,none,0,200,0.490346469,species_recall
16.05,multiclass,Logistic Regression,"(7675, 411259)",400,100,8,0.1,0.01,none,0,200,0.307326104,species_recall
16.05,multiclass,Logistic Regression,"(7675, 378092)",400,100,10,0.1,0.01,none,0,200,0.262099974,species_recall
16.05,multiclass,Logistic Regression,"(7675, 316614)",400,100,12,0.1,0.01,none,0,200,0.253636604,species_recall
16.05,multiclass,Logistic Regression,"(15341, 1600)",400,200,1,0.1,0.01,none,0,200,0.263728993,species_recall
16.05,multiclass,Logistic Regression,"(15341, 3200)",400,200,2,0.1,0.01,none,0,200,0.260817785,species_recall
16.05,multiclass,Logistic Regression,"(15341, 25600)",400,200,4,0.1,0.01,none,0,200,0.285298399,species_recall
16.05,multiclass,Logistic Regression,"(15341, 245202)",400,200,6,0.1,0.01,none,0,200,0.562921794,species_recall
16.05,multiclass,Logistic Regression,"(15341, 643722)",400,200,8,0.1,0.01,none,0,200,0.549821358,species_recall
16.05,multiclass,Logistic Regression,"(15341, 638354)",400,200,10,0.1,0.01,none,0,200,0.3930131,species_recall
16.05,multiclass,Logistic Regression,"(15341, 539758)",400,200,12,0.1,0.01,none,0,200,0.432579066,species_recall
16.05,multiclass,Logistic Regression,"(30676, 1600)",400,400,1,0.1,0.01,none,0,200,0.262739907,species_recall
16.05,multiclass,Logistic Regression,"(30676, 3200)",400,400,2,0.1,0.01,none,0,200,0.257974851,species_recall
16.05,multiclass,Logistic Regression,"(30676, 25600)",400,400,4,0.1,0.01,none,0,200,0.364990073,species_recall
16.05,multiclass,Logistic Regression,"(30676, 258851)",400,400,6,0.1,0.01,none,0,200,0.346194573,species_recall
16.05,multiclass,Logistic Regression,"(30676, 886425)",400,400,8,0.1,0.01,none,0,200,0.311714097,species_recall
16.05,multiclass,Logistic Regression,"(30676, 953653)",400,400,10,0.1,0.01,none,0,200,0.31833223,species_recall
16.05,multiclass,Logistic Regression,"(30676, 815770)",400,400,12,0.1,0.01,none,0,200,0.330906684,species_recall
