experiment,category,classifier,training shape,sample_length,coverage,k,penalty,multi_class,class_weight,solver,score,score type
17.02,multiclass,Logistic Regression (sklearn),"(2727, 118490)",400,200,10,l2,auto,none,lbfgs,0.502232143,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 98424)",400,200,12,l2,auto,none,lbfgs,0.53422619,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 1600)",400,400,1,l2,auto,none,lbfgs,0.829177521,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 3200)",400,400,2,l2,auto,none,lbfgs,0.837737253,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 25591)",400,400,4,l2,auto,none,lbfgs,0.883513212,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 149611)",400,400,6,l2,auto,none,lbfgs,0.803870488,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 203090)",400,400,8,l2,auto,none,lbfgs,0.754000744,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 176937)",400,400,10,l2,auto,none,lbfgs,0.704503163,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 147392)",400,400,12,l2,auto,none,lbfgs,0.691105322,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(56, 400)",100,1,1,l2,auto,none,lbfgs,0.275862069,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(56, 782)",100,1,2,l2,auto,none,lbfgs,0.24137931,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(56, 1661)",100,1,4,l2,auto,none,lbfgs,0.206896552,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(56, 1330)",100,1,6,l2,auto,none,lbfgs,0.137931034,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(56, 1018)",100,1,8,l2,auto,none,lbfgs,0.172413793,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(56, 850)",100,1,10,l2,auto,none,lbfgs,0.206896552,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(56, 680)",100,1,12,l2,auto,none,lbfgs,0.206896552,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(546, 400)",100,10,1,l2,auto,none,lbfgs,0.42962963,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(546, 800)",100,10,2,l2,auto,none,lbfgs,0.407407407,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(546, 5663)",100,10,4,l2,auto,none,lbfgs,0.351851852,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(546, 10416)",100,10,6,l2,auto,none,lbfgs,0.351851852,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(546, 9049)",100,10,8,l2,auto,none,lbfgs,0.303703704,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(546, 7660)",100,10,10,l2,auto,none,lbfgs,0.277777778,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(546, 6137)",100,10,12,l2,auto,none,lbfgs,0.237037037,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 400)",100,100,1,l2,auto,none,lbfgs,0.502046892,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 800)",100,100,2,l2,auto,none,lbfgs,0.639374767,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 6400)",100,100,4,l2,auto,none,lbfgs,0.757350205,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 38374)",100,100,6,l2,auto,none,lbfgs,0.704131001,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 53011)",100,100,8,l2,auto,none,lbfgs,0.686267213,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 48267)",100,100,10,l2,auto,none,lbfgs,0.639002605,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 39035)",100,100,12,l2,auto,none,lbfgs,0.625604764,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 400)",100,200,1,l2,auto,none,lbfgs,0.502232974,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 800)",100,200,2,l2,auto,none,lbfgs,0.633792333,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 6400)",100,200,4,l2,auto,none,lbfgs,0.883513212,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 44593)",100,200,6,l2,auto,none,lbfgs,0.852995906,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 70600)",100,200,8,l2,auto,none,lbfgs,0.837923335,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 66042)",100,200,10,l2,auto,none,lbfgs,0.83066617,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 53569)",100,200,12,l2,auto,none,lbfgs,0.813546706,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(21817, 400)",100,400,1,l2,auto,none,lbfgs,0.516237089,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(21817, 800)",100,400,2,l2,auto,none,lbfgs,0.662045222,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(21817, 6400)",100,400,4,l2,auto,none,lbfgs,0.969479855,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(21817, 46713)",100,400,6,l2,auto,none,lbfgs,0.96771192,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(21817, 77826)",100,400,8,l2,auto,none,lbfgs,0.961105425,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(21817, 73567)",100,400,10,l2,auto,none,lbfgs,0.958686145,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(21817, 59746)",100,400,12,l2,auto,none,lbfgs,0.964641295,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(29, 800)",200,1,1,l2,auto,none,lbfgs,0.133333333,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(29, 1444)",200,1,2,l2,auto,none,lbfgs,0.066666667,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(29, 1972)",200,1,4,l2,auto,none,lbfgs,0.066666667,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(29, 1442)",200,1,6,l2,auto,none,lbfgs,0.2,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(29, 1100)",200,1,8,l2,auto,none,lbfgs,0.2,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(29, 880)",200,1,10,l2,auto,none,lbfgs,0.2,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(29, 704)",200,1,12,l2,auto,none,lbfgs,0.133333333,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(274, 800)",200,10,1,l2,auto,none,lbfgs,0.422222222,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(274, 1600)",200,10,2,l2,auto,none,lbfgs,0.414814815,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(274, 9058)",200,10,4,l2,auto,none,lbfgs,0.325925926,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(274, 12063)",200,10,6,l2,auto,none,lbfgs,0.281481481,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(274, 9930)",200,10,8,l2,auto,none,lbfgs,0.244444444,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(274, 8006)",200,10,10,l2,auto,none,lbfgs,0.266666667,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(274, 6416)",200,10,12,l2,auto,none,lbfgs,0.207407407,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 800)",200,100,1,l2,auto,none,lbfgs,0.59077381,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 1600)",200,100,2,l2,auto,none,lbfgs,0.636160714,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 12775)",200,100,4,l2,auto,none,lbfgs,0.688988095,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 60839)",200,100,6,l2,auto,none,lbfgs,0.595982143,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 71915)",200,100,8,l2,auto,none,lbfgs,0.522321429,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 61016)",200,100,10,l2,auto,none,lbfgs,0.482142857,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 49132)",200,100,12,l2,auto,none,lbfgs,0.491071429,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 800)",200,200,1,l2,auto,none,lbfgs,0.607368813,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 1600)",200,200,2,l2,auto,none,lbfgs,0.766654261,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 12797)",200,200,4,l2,auto,none,lbfgs,0.80424265,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 78427)",200,200,6,l2,auto,none,lbfgs,0.749162635,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 109190)",200,200,8,l2,auto,none,lbfgs,0.677335318,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 95318)",200,200,10,l2,auto,none,lbfgs,0.657982881,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 76999)",200,200,12,l2,auto,none,lbfgs,0.64644585,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 800)",200,400,1,l2,auto,none,lbfgs,0.640491254,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 1600)",200,400,2,l2,auto,none,lbfgs,0.880908076,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 12799)",200,400,4,l2,auto,none,lbfgs,0.923706736,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 89504)",200,400,6,l2,auto,none,lbfgs,0.883885374,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 139862)",200,400,8,l2,auto,none,lbfgs,0.851135095,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 125044)",200,400,10,l2,auto,none,lbfgs,0.843505769,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(10908, 101349)",200,400,12,l2,auto,none,lbfgs,0.831968738,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(15, 1595)",400,1,1,l2,auto,none,lbfgs,0.25,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(15, 2342)",400,1,2,l2,auto,none,lbfgs,0.125,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(15, 2164)",400,1,4,l2,auto,none,lbfgs,0.125,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(15, 1511)",400,1,6,l2,auto,none,lbfgs,0.125,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(15, 1150)",400,1,8,l2,auto,none,lbfgs,0.125,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(15, 920)",400,1,10,l2,auto,none,lbfgs,0.125,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(15, 759)",400,1,12,l2,auto,none,lbfgs,0.25,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(137, 1600)",400,10,1,l2,auto,none,lbfgs,0.485294118,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(137, 3200)",400,10,2,l2,auto,none,lbfgs,0.397058824,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(137, 12750)",400,10,4,l2,auto,none,lbfgs,0.323529412,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(137, 12784)",400,10,6,l2,auto,none,lbfgs,0.294117647,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(137, 10128)",400,10,8,l2,auto,none,lbfgs,0.205882353,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(137, 8135)",400,10,10,l2,auto,none,lbfgs,0.220588235,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(137, 6717)",400,10,12,l2,auto,none,lbfgs,0.279411765,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(1364, 1600)",400,100,1,l2,auto,none,lbfgs,0.649331352,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(1364, 3200)",400,100,2,l2,auto,none,lbfgs,0.679049034,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(1364, 25071)",400,100,4,l2,auto,none,lbfgs,0.650817236,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(1364, 82385)",400,100,6,l2,auto,none,lbfgs,0.512630015,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(1364, 83994)",400,100,8,l2,auto,none,lbfgs,0.447251114,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(1364, 69634)",400,100,10,l2,auto,none,lbfgs,0.399702823,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(1364, 57701)",400,100,12,l2,auto,none,lbfgs,0.392273403,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 1600)",400,200,1,l2,auto,none,lbfgs,0.705357143,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 3200)",400,200,2,l2,auto,none,lbfgs,0.724702381,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 25513)",400,200,4,l2,auto,none,lbfgs,0.78125,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 118404)",400,200,6,l2,auto,none,lbfgs,0.672619048,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 139161)",400,200,8,l2,auto,none,lbfgs,0.560267857,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 117969)",400,200,10,l2,auto,none,lbfgs,0.529017857,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(2727, 97983)",400,200,12,l2,auto,none,lbfgs,0.521577381,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 1600)",400,400,1,l2,auto,none,lbfgs,0.823595087,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 3200)",400,400,2,l2,auto,none,lbfgs,0.858206178,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 25593)",400,400,4,l2,auto,none,lbfgs,0.891700782,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 150173)",400,400,6,l2,auto,none,lbfgs,0.831410495,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 204389)",400,400,8,l2,auto,none,lbfgs,0.731298846,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 178103)",400,400,10,l2,auto,none,lbfgs,0.710085597,species_recall
17.02,multiclass,Logistic Regression (sklearn),"(5454, 148360)",400,400,12,l2,auto,none,lbfgs,0.701898028,species_recall
