experiment,category,classifier,training shape,sample_length,coverage,k,penalty,multi_class,class_weight,solver,score,score type
17.06,multiclass,Logistic Regression (sklearn),"(314, 4662)",100,1,10,l2,ovr,,liblinear,0.2838709677419355,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 3733)",100,1,12,l2,ovr,,liblinear,0.2967741935483871,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 400)",100,10,1,l2,ovr,,liblinear,0.2976897689768977,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 800)",100,10,2,l2,ovr,,liblinear,0.3214521452145215,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 6397)",100,10,4,l2,ovr,,liblinear,0.3795379537953795,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 37111)",100,10,6,l2,ovr,,liblinear,0.3326732673267327,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 48014)",100,10,8,l2,ovr,,liblinear,0.3214521452145215,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 42770)",100,10,10,l2,ovr,,liblinear,0.32475247524752476,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 34429)",100,10,12,l2,ovr,,liblinear,0.32607260726072607,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 400)",100,100,1,l2,ovr,,liblinear,0.3968894771674388,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 800)",100,100,2,l2,ovr,,liblinear,0.4326935804103243,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 6400)",100,100,4,l2,ovr,,liblinear,0.6297816015883521,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 63292)",100,100,6,l2,ovr,,liblinear,0.6922567835870285,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 225007)",100,100,8,l2,ovr,,liblinear,0.6635340833884844,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 255920)",100,100,10,l2,ovr,,liblinear,0.6661151555261416,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 212910)",100,100,12,l2,ovr,,liblinear,0.656717405691595,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 400)",100,200,1,l2,ovr,,liblinear,0.4003110625765247,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 800)",100,200,2,l2,ovr,,liblinear,0.43770475528640923,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 6400)",100,200,4,l2,ovr,,liblinear,0.7045898275919124,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 64301)",100,200,6,l2,ovr,,liblinear,0.8356001191303485,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 273526)",100,200,8,l2,ovr,,liblinear,0.8235878089943414,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 333451)",100,200,10,l2,ovr,,liblinear,0.8198153479598927,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 280500)",100,200,12,l2,ovr,,liblinear,0.8164730798504253,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 400)",100,400,1,l2,ovr,,liblinear,0.40024487904960454,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 800)",100,400,2,l2,ovr,,liblinear,0.4453985902908766,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 6400)",100,400,4,l2,ovr,,liblinear,0.7442172143353519,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 64568)",100,400,6,l2,ovr,,liblinear,0.9314669578741851,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 293703)",100,400,8,l2,ovr,,liblinear,0.9292167179589,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 369027)",100,400,10,l2,ovr,,liblinear,0.9283563321089381,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 311950)",100,400,12,l2,ovr,,liblinear,0.9277772262483868,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 800)",200,1,1,l2,ovr,,liblinear,0.25,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 1600)",200,1,2,l2,ovr,,liblinear,0.35,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 7098)",200,1,4,l2,ovr,,liblinear,0.1875,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 7514)",200,1,6,l2,ovr,,liblinear,0.2625,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 5959)",200,1,8,l2,ovr,,liblinear,0.225,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 4797)",200,1,10,l2,ovr,,liblinear,0.25,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 3840)",200,1,12,l2,ovr,,liblinear,0.2,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 800)",200,10,1,l2,ovr,,liblinear,0.28326745718050067,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 1600)",200,10,2,l2,ovr,,liblinear,0.36100131752305664,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 12732)",200,10,4,l2,ovr,,liblinear,0.39789196310935443,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 50509)",200,10,6,l2,ovr,,liblinear,0.3096179183135705,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 53443)",200,10,8,l2,ovr,,liblinear,0.30434782608695654,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 44413)",200,10,10,l2,ovr,,liblinear,0.29907773386034253,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 35648)",200,10,12,l2,ovr,,liblinear,0.29907773386034253,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 800)",200,100,1,l2,ovr,,liblinear,0.40809845176657406,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 1600)",200,100,2,l2,ovr,,liblinear,0.45639804155088,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 12800)",200,100,4,l2,ovr,,liblinear,0.6012968109037978,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 123603)",200,100,6,l2,ovr,,liblinear,0.5852851660711923,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 330229)",200,100,8,l2,ovr,,liblinear,0.5250760883948656,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 329519)",200,100,10,l2,ovr,,liblinear,0.5166071192272066,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 270224)",200,100,12,l2,ovr,,liblinear,0.5266640201138018,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 800)",200,200,1,l2,ovr,,liblinear,0.42819324950363996,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 1600)",200,200,2,l2,ovr,,liblinear,0.4879549966909332,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 12800)",200,200,4,l2,ovr,,liblinear,0.7150231634679021,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 130314)",200,200,6,l2,ovr,,liblinear,0.7275976174718729,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 461000)",200,200,8,l2,ovr,,liblinear,0.6890138980807412,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 501501)",200,200,10,l2,ovr,,liblinear,0.6784248841826604,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 416625)",200,200,12,l2,ovr,,liblinear,0.6788219722038386,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 800)",200,400,1,l2,ovr,,liblinear,0.43429630365002153,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 1600)",200,400,2,l2,ovr,,liblinear,0.5096462490486118,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 12800)",200,400,4,l2,ovr,,liblinear,0.8405638836493596,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 132410)",200,400,6,l2,ovr,,liblinear,0.8583010688639597,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 557106)",200,400,8,l2,ovr,,liblinear,0.8403322413051392,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 647192)",200,400,10,l2,ovr,,liblinear,0.8307025381382573,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 543405)",200,400,12,l2,ovr,,liblinear,0.8351037426784473,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 1600)",400,1,1,l2,ovr,,liblinear,0.2619047619047619,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 3193)",400,1,2,l2,ovr,,liblinear,0.19047619047619047,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 9258)",400,1,4,l2,ovr,,liblinear,0.23809523809523808,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 8078)",400,1,6,l2,ovr,,liblinear,0.23809523809523808,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 6288)",400,1,8,l2,ovr,,liblinear,0.23809523809523808,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 5040)",400,1,10,l2,ovr,,liblinear,0.21428571428571427,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 4158)",400,1,12,l2,ovr,,liblinear,0.11904761904761904,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 1600)",400,10,1,l2,ovr,,liblinear,0.3228346456692913,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 3200)",400,10,2,l2,ovr,,liblinear,0.3674540682414698,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 24462)",400,10,4,l2,ovr,,liblinear,0.3989501312335958,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 60207)",400,10,6,l2,ovr,,liblinear,0.30971128608923887,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 55367)",400,10,8,l2,ovr,,liblinear,0.2782152230971129,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 45190)",400,10,10,l2,ovr,,liblinear,0.3228346456692913,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 37345)",400,10,12,l2,ovr,,liblinear,0.2755905511811024,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 1600)",400,100,1,l2,ovr,,liblinear,0.3745040994445914,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 3200)",400,100,2,l2,ovr,,liblinear,0.4718328484527903,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 25600)",400,100,4,l2,ovr,,liblinear,0.5765670457550912,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 215253)",400,100,6,l2,ovr,,liblinear,0.522877545622851,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 411144)",400,100,8,l2,ovr,,liblinear,0.45834435334567575,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 377749)",400,100,10,l2,ovr,,liblinear,0.4411531340915102,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 316195)",400,100,12,l2,ovr,,liblinear,0.43692144935202326,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 1600)",400,200,1,l2,ovr,,liblinear,0.43972475850205106,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 3200)",400,200,2,l2,ovr,,liblinear,0.5372502315733757,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 25600)",400,200,4,l2,ovr,,liblinear,0.6599179568611883,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 245820)",400,200,6,l2,ovr,,liblinear,0.6386132062987958,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 647126)",400,200,8,l2,ovr,,liblinear,0.5725817123197036,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 642432)",400,200,10,l2,ovr,,liblinear,0.5503506682545984,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 543160)",400,200,12,l2,ovr,,liblinear,0.5351329892814609,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 1600)",400,400,1,l2,ovr,,liblinear,0.4840502978160159,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 3200)",400,400,2,l2,ovr,,liblinear,0.6176704169424222,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 25600)",400,400,4,l2,ovr,,liblinear,0.7770350761085374,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 258669)",400,400,6,l2,ovr,,liblinear,0.7727994705493051,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 883161)",400,400,8,l2,ovr,,liblinear,0.7330244870946393,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 948924)",400,400,10,l2,ovr,,liblinear,0.7079417604235606,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 811581)",400,400,12,l2,ovr,,liblinear,0.7115817339510259,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 400)",100,1,1,l2,ovr,,liblinear,0.2903225806451613,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 800)",100,1,2,l2,ovr,,liblinear,0.27741935483870966,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 4935)",100,1,4,l2,ovr,,liblinear,0.2967741935483871,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 6736)",100,1,6,l2,ovr,,liblinear,0.2967741935483871,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 5548)",100,1,8,l2,ovr,,liblinear,0.22580645161290322,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 4674)",100,1,10,l2,ovr,,liblinear,0.24516129032258063,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 3743)",100,1,12,l2,ovr,,liblinear,0.3096774193548387,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 400)",100,10,1,l2,ovr,,liblinear,0.29306930693069305,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 800)",100,10,2,l2,ovr,,liblinear,0.3122112211221122,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 6399)",100,10,4,l2,ovr,,liblinear,0.38679867986798677,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 36822)",100,10,6,l2,ovr,,liblinear,0.33795379537953796,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 47849)",100,10,8,l2,ovr,,liblinear,0.3452145214521452,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 42598)",100,10,10,l2,ovr,,liblinear,0.31815181518151814,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 34321)",100,10,12,l2,ovr,,liblinear,0.32937293729372935,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 400)",100,100,1,l2,ovr,,liblinear,0.3976836532097948,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 800)",100,100,2,l2,ovr,,liblinear,0.4315023163467902,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 6400)",100,100,4,l2,ovr,,liblinear,0.6289874255459961,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 63238)",100,100,6,l2,ovr,,liblinear,0.6952349437458637,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 225542)",100,100,8,l2,ovr,,liblinear,0.6648577101257446,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 256523)",100,100,10,l2,ovr,,liblinear,0.6585704831237591,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 213414)",100,100,12,l2,ovr,,liblinear,0.6524156187954997,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 400)",100,200,1,l2,ovr,,liblinear,0.39855719911314075,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 800)",100,200,2,l2,ovr,,liblinear,0.43512359773652337,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 6400)",100,200,4,l2,ovr,,liblinear,0.7045567358284524,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 64309)",100,200,6,l2,ovr,,liblinear,0.8341771733015653,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 273636)",100,200,8,l2,ovr,,liblinear,0.8254409477481055,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 333691)",100,200,10,l2,ovr,,liblinear,0.8197160726695125,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 280591)",100,200,12,l2,ovr,,liblinear,0.8173334657003871,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 400)",100,400,1,l2,ovr,,liblinear,0.3975148085641484,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 800)",100,400,2,l2,ovr,,liblinear,0.44654025613024917,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 6400)",100,400,4,l2,ovr,,liblinear,0.7447135907872531,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 64569)",100,400,6,l2,ovr,,liblinear,0.9321784307885768,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 293542)",100,400,8,l2,ovr,,liblinear,0.9294814520665806,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 368795)",100,400,10,l2,ovr,,liblinear,0.9302425626261623,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(122706, 311787)",100,400,12,l2,ovr,,liblinear,0.9290678050233296,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 800)",200,1,1,l2,ovr,,liblinear,0.225,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 1600)",200,1,2,l2,ovr,,liblinear,0.2875,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 7161)",200,1,4,l2,ovr,,liblinear,0.2,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 7520)",200,1,6,l2,ovr,,liblinear,0.2375,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 5956)",200,1,8,l2,ovr,,liblinear,0.2625,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 4781)",200,1,10,l2,ovr,,liblinear,0.2625,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(160, 3826)",200,1,12,l2,ovr,,liblinear,0.15,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 800)",200,10,1,l2,ovr,,liblinear,0.28194993412384717,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 1600)",200,10,2,l2,ovr,,liblinear,0.32674571805006586,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 12725)",200,10,4,l2,ovr,,liblinear,0.37285902503293805,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 50282)",200,10,6,l2,ovr,,liblinear,0.3346508563899868,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 53233)",200,10,8,l2,ovr,,liblinear,0.3188405797101449,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 44204)",200,10,10,l2,ovr,,liblinear,0.310935441370224,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(1541, 35504)",200,10,12,l2,ovr,,liblinear,0.30171277997364954,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 800)",200,100,1,l2,ovr,,liblinear,0.41246526399364825,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 1600)",200,100,2,l2,ovr,,liblinear,0.4500463146751356,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 12800)",200,100,4,l2,ovr,,liblinear,0.599973534471351,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 123526)",200,100,6,l2,ovr,,liblinear,0.593489479952362,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 329094)",200,100,8,l2,ovr,,liblinear,0.5453222178113007,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 327897)",200,100,10,l2,ovr,,liblinear,0.530633849411142,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 268912)",200,100,12,l2,ovr,,liblinear,0.5320894534868335,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 800)",200,200,1,l2,ovr,,liblinear,0.4172071475843812,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 1600)",200,200,2,l2,ovr,,liblinear,0.49225678358702846,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 12800)",200,200,4,l2,ovr,,liblinear,0.7165453342157512,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 130095)",200,200,6,l2,ovr,,liblinear,0.7327597617471873,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 459772)",200,200,8,l2,ovr,,liblinear,0.6913302448709464,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 499954)",200,200,10,l2,ovr,,liblinear,0.6839841164791529,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 415377)",200,200,12,l2,ovr,,liblinear,0.6763732627399074,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 800)",200,400,1,l2,ovr,,liblinear,0.44015354578245475,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 1600)",200,400,2,l2,ovr,,liblinear,0.5090175055428704,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 12800)",200,400,4,l2,ovr,,liblinear,0.8433105000165458,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 132436)",200,400,6,l2,ovr,,liblinear,0.8609815017042258,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 555978)",200,400,8,l2,ovr,,liblinear,0.8476124292663556,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 645580)",200,400,10,l2,ovr,,liblinear,0.8375525331744929,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(61353, 542207)",200,400,12,l2,ovr,,liblinear,0.833151328634303,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 1600)",400,1,1,l2,ovr,,liblinear,0.30952380952380953,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 3194)",400,1,2,l2,ovr,,liblinear,0.30952380952380953,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 9282)",400,1,4,l2,ovr,,liblinear,0.19047619047619047,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 8098)",400,1,6,l2,ovr,,liblinear,0.16666666666666666,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 6288)",400,1,8,l2,ovr,,liblinear,0.3333333333333333,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 5040)",400,1,10,l2,ovr,,liblinear,0.2619047619047619,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(84, 4158)",400,1,12,l2,ovr,,liblinear,0.14285714285714285,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 1600)",400,10,1,l2,ovr,,liblinear,0.32020997375328086,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 3200)",400,10,2,l2,ovr,,liblinear,0.3858267716535433,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 24450)",400,10,4,l2,ovr,,liblinear,0.3937007874015748,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 60366)",400,10,6,l2,ovr,,liblinear,0.28346456692913385,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 55549)",400,10,8,l2,ovr,,liblinear,0.26246719160104987,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 45397)",400,10,10,l2,ovr,,liblinear,0.30708661417322836,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(773, 37503)",400,10,12,l2,ovr,,liblinear,0.2755905511811024,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 1600)",400,100,1,l2,ovr,,liblinear,0.3745040994445914,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 3200)",400,100,2,l2,ovr,,liblinear,0.47527109230362335,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 25600)",400,100,4,l2,ovr,,liblinear,0.5588468659084899,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 215686)",400,100,6,l2,ovr,,liblinear,0.507537688442211,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 412063)",400,100,8,l2,ovr,,liblinear,0.44855858238561225,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 378606)",400,100,10,l2,ovr,,liblinear,0.41999471039407565,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(7675, 316853)",400,100,12,l2,ovr,,liblinear,0.43850833112933085,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 1600)",400,200,1,l2,ovr,,liblinear,0.4422389837236999,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 3200)",400,200,2,l2,ovr,,liblinear,0.5598782585682149,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 25600)",400,200,4,l2,ovr,,liblinear,0.6666666666666666,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 245449)",400,200,6,l2,ovr,,liblinear,0.637289929866349,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 645212)",400,200,8,l2,ovr,,liblinear,0.5807860262008734,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 640143)",400,200,10,l2,ovr,,liblinear,0.5429403202328966,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(15341, 541156)",400,200,12,l2,ovr,,liblinear,0.5396321291517798,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 1600)",400,400,1,l2,ovr,,liblinear,0.4814030443414957,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 3200)",400,400,2,l2,ovr,,liblinear,0.6115817339510258,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 25600)",400,400,4,l2,ovr,,liblinear,0.7731965585704831,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 258784)",400,400,6,l2,ovr,,liblinear,0.7685638649900728,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 886941)",400,400,8,l2,ovr,,liblinear,0.728060886829914,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 954452)",400,400,10,l2,ovr,,liblinear,0.7039046988749172,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(30676, 816555)",400,400,12,l2,ovr,,liblinear,0.7062210456651224,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 400)",100,1,1,l2,ovr,,liblinear,0.2709677419354839,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 800)",100,1,2,l2,ovr,,liblinear,0.2709677419354839,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 4977)",100,1,4,l2,ovr,,liblinear,0.23870967741935484,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 6842)",100,1,6,l2,ovr,,liblinear,0.2903225806451613,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 5581)",100,1,8,l2,ovr,,liblinear,0.3096774193548387,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 4677)",100,1,10,l2,ovr,,liblinear,0.2645161290322581,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(314, 3747)",100,1,12,l2,ovr,,liblinear,0.2903225806451613,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 400)",100,10,1,l2,ovr,,liblinear,0.30627062706270625,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 800)",100,10,2,l2,ovr,,liblinear,0.3326732673267327,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 6400)",100,10,4,l2,ovr,,liblinear,0.3683168316831683,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 37013)",100,10,6,l2,ovr,,liblinear,0.332013201320132,species_recall
17.06,multiclass,Logistic Regression (sklearn),"(3073, 48053)",100,10,8,l2,ovr,,liblinear,0.332013201320132,species_recall
