experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
1.01,SVC,"(56, 400)",100,1,1,0.01,0.3448275862068966,species_recall
1.01,SVC,"(56, 400)",100,1,1,0.1,0.3448275862068966,species_recall
1.01,SVC,"(56, 400)",100,1,1,1,0.3793103448275862,species_recall
1.01,SVC,"(56, 400)",100,1,1,10,0.3448275862068966,species_recall
1.01,SVC,"(56, 400)",100,1,1,100,0.3448275862068966,species_recall
1.01,SVC,"(56, 794)",100,1,2,0.01,0.2413793103448276,species_recall
1.01,SVC,"(56, 794)",100,1,2,0.1,0.2413793103448276,species_recall
1.01,SVC,"(56, 794)",100,1,2,1,0.2413793103448276,species_recall
1.01,SVC,"(56, 794)",100,1,2,10,0.3448275862068966,species_recall
1.01,SVC,"(56, 794)",100,1,2,100,0.3448275862068966,species_recall
1.01,SVC,"(56, 1705)",100,1,4,0.01,0.13793103448275862,species_recall
1.01,SVC,"(56, 1705)",100,1,4,0.1,0.13793103448275862,species_recall
1.01,SVC,"(56, 1705)",100,1,4,1,0.1724137931034483,species_recall
1.01,SVC,"(56, 1705)",100,1,4,10,0.1724137931034483,species_recall
1.01,SVC,"(56, 1705)",100,1,4,100,0.1724137931034483,species_recall
1.01,SVC,"(56, 1322)",100,1,6,0.01,0.2413793103448276,species_recall
1.01,SVC,"(56, 1322)",100,1,6,0.1,0.2413793103448276,species_recall
1.01,SVC,"(56, 1322)",100,1,6,1,0.2413793103448276,species_recall
1.01,SVC,"(56, 1322)",100,1,6,10,0.2413793103448276,species_recall
1.01,SVC,"(56, 1322)",100,1,6,100,0.2413793103448276,species_recall
1.01,SVC,"(56, 1007)",100,1,8,0.01,0.10344827586206896,species_recall
1.01,SVC,"(56, 1007)",100,1,8,0.1,0.10344827586206896,species_recall
1.01,SVC,"(56, 1007)",100,1,8,1,0.13793103448275862,species_recall
1.01,SVC,"(56, 1007)",100,1,8,10,0.13793103448275862,species_recall
1.01,SVC,"(56, 1007)",100,1,8,100,0.13793103448275862,species_recall
1.01,SVC,"(56, 840)",100,1,10,0.01,0.13793103448275862,species_recall
1.01,SVC,"(56, 840)",100,1,10,0.1,0.13793103448275862,species_recall
1.01,SVC,"(56, 840)",100,1,10,1,0.13793103448275862,species_recall
1.01,SVC,"(56, 840)",100,1,10,10,0.2413793103448276,species_recall
1.01,SVC,"(56, 840)",100,1,10,100,0.2413793103448276,species_recall
1.01,SVC,"(56, 672)",100,1,12,0.01,0.13793103448275862,species_recall
1.01,SVC,"(56, 672)",100,1,12,0.1,0.13793103448275862,species_recall
1.01,SVC,"(56, 672)",100,1,12,1,0.20689655172413793,species_recall
1.01,SVC,"(56, 672)",100,1,12,10,0.20689655172413793,species_recall
1.01,SVC,"(56, 672)",100,1,12,100,0.20689655172413793,species_recall
1.01,SVC,"(546, 400)",100,10,1,0.01,0.1962962962962963,species_recall
1.01,SVC,"(546, 400)",100,10,1,0.1,0.1962962962962963,species_recall
1.01,SVC,"(546, 400)",100,10,1,1,0.42592592592592593,species_recall
1.01,SVC,"(546, 400)",100,10,1,10,0.44074074074074077,species_recall
1.01,SVC,"(546, 400)",100,10,1,100,0.44074074074074077,species_recall
1.01,SVC,"(546, 800)",100,10,2,0.01,0.21481481481481482,species_recall
1.01,SVC,"(546, 800)",100,10,2,0.1,0.21481481481481482,species_recall
1.01,SVC,"(546, 800)",100,10,2,1,0.3962962962962963,species_recall
1.01,SVC,"(546, 800)",100,10,2,10,0.42962962962962964,species_recall
1.01,SVC,"(546, 800)",100,10,2,100,0.42962962962962964,species_recall
1.01,SVC,"(546, 5657)",100,10,4,0.01,0.2962962962962963,species_recall
1.01,SVC,"(546, 5657)",100,10,4,0.1,0.2962962962962963,species_recall
1.01,SVC,"(546, 5657)",100,10,4,1,0.37037037037037035,species_recall
1.01,SVC,"(546, 5657)",100,10,4,10,0.35185185185185186,species_recall
1.01,SVC,"(546, 5657)",100,10,4,100,0.35185185185185186,species_recall
1.01,SVC,"(546, 10548)",100,10,6,0.01,0.24444444444444444,species_recall
1.01,SVC,"(546, 10548)",100,10,6,0.1,0.24444444444444444,species_recall
1.01,SVC,"(546, 10548)",100,10,6,1,0.2814814814814815,species_recall
1.01,SVC,"(546, 10548)",100,10,6,10,0.3074074074074074,species_recall
1.01,SVC,"(546, 10548)",100,10,6,100,0.3074074074074074,species_recall
1.01,SVC,"(546, 9155)",100,10,8,0.01,0.2111111111111111,species_recall
1.01,SVC,"(546, 9155)",100,10,8,0.1,0.2111111111111111,species_recall
1.01,SVC,"(546, 9155)",100,10,8,1,0.26666666666666666,species_recall
1.01,SVC,"(546, 9155)",100,10,8,10,0.26666666666666666,species_recall
1.01,SVC,"(546, 9155)",100,10,8,100,0.26666666666666666,species_recall
1.01,SVC,"(546, 7733)",100,10,10,0.01,0.23703703703703705,species_recall
1.01,SVC,"(546, 7733)",100,10,10,0.1,0.23703703703703705,species_recall
1.01,SVC,"(546, 7733)",100,10,10,1,0.28888888888888886,species_recall
1.01,SVC,"(546, 7733)",100,10,10,10,0.29259259259259257,species_recall
1.01,SVC,"(546, 7733)",100,10,10,100,0.29259259259259257,species_recall
1.01,SVC,"(546, 6203)",100,10,12,0.01,0.23703703703703705,species_recall
1.01,SVC,"(546, 6203)",100,10,12,0.1,0.23703703703703705,species_recall
1.01,SVC,"(546, 6203)",100,10,12,1,0.2962962962962963,species_recall
1.01,SVC,"(546, 6203)",100,10,12,10,0.2962962962962963,species_recall
1.01,SVC,"(546, 6203)",100,10,12,100,0.2962962962962963,species_recall
1.01,SVC,"(5454, 400)",100,100,1,0.01,0.22627465574990696,species_recall
1.01,SVC,"(5454, 400)",100,100,1,0.1,0.4075176777074805,species_recall
1.01,SVC,"(5454, 400)",100,100,1,1,0.7030145143282471,species_recall
1.01,SVC,"(5454, 400)",100,100,1,10,0.7346483066617046,species_recall
1.01,SVC,"(5454, 400)",100,100,1,100,0.7346483066617046,species_recall
1.01,SVC,"(5454, 800)",100,100,2,0.01,0.23334573874209155,species_recall
1.01,SVC,"(5454, 800)",100,100,2,0.1,0.30368440640119093,species_recall
1.01,SVC,"(5454, 800)",100,100,2,1,0.7424637141793822,species_recall
1.01,SVC,"(5454, 800)",100,100,2,10,0.7476739858578341,species_recall
1.01,SVC,"(5454, 800)",100,100,2,100,0.7476739858578341,species_recall
1.01,SVC,"(5454, 6397)",100,100,4,0.01,0.2381838481577968,species_recall
1.01,SVC,"(5454, 6397)",100,100,4,0.1,0.2381838481577968,species_recall
1.01,SVC,"(5454, 6397)",100,100,4,1,0.7353926311871977,species_recall
1.01,SVC,"(5454, 6397)",100,100,4,10,0.7420915519166357,species_recall
1.01,SVC,"(5454, 6397)",100,100,4,100,0.7420915519166357,species_recall
1.01,SVC,"(5454, 38869)",100,100,6,0.01,0.2285076293263863,species_recall
1.01,SVC,"(5454, 38869)",100,100,6,0.1,0.2285076293263863,species_recall
1.01,SVC,"(5454, 38869)",100,100,6,1,0.6751023446222553,species_recall
1.01,SVC,"(5454, 38869)",100,100,6,10,0.6911053219203572,species_recall
1.01,SVC,"(5454, 38869)",100,100,6,100,0.6911053219203572,species_recall
1.01,SVC,"(5454, 54051)",100,100,8,0.01,0.23520655005582433,species_recall
1.01,SVC,"(5454, 54051)",100,100,8,0.1,0.23520655005582433,species_recall
1.01,SVC,"(5454, 54051)",100,100,8,1,0.6393747673985858,species_recall
1.01,SVC,"(5454, 54051)",100,100,8,10,0.6546334201711946,species_recall
1.01,SVC,"(5454, 54051)",100,100,8,100,0.6546334201711946,species_recall
1.01,SVC,"(5454, 49139)",100,100,10,0.01,0.22813546706363974,species_recall
1.01,SVC,"(5454, 49139)",100,100,10,0.1,0.22813546706363974,species_recall
1.01,SVC,"(5454, 49139)",100,100,10,1,0.6263490882024563,species_recall
1.01,SVC,"(5454, 49139)",100,100,10,10,0.6323036844064012,species_recall
1.01,SVC,"(5454, 49139)",100,100,10,100,0.6323036844064012,species_recall
1.01,SVC,"(5454, 39714)",100,100,12,0.01,0.23334573874209155,species_recall
1.01,SVC,"(5454, 39714)",100,100,12,0.1,0.23334573874209155,species_recall
1.01,SVC,"(5454, 39714)",100,100,12,1,0.6267212504652029,species_recall
1.01,SVC,"(5454, 39714)",100,100,12,10,0.6267212504652029,species_recall
1.01,SVC,"(5454, 39714)",100,100,12,100,0.6267212504652029,species_recall
1.01,SVC,"(10908, 400)",100,200,1,0.01,0.23315965761071827,species_recall
1.01,SVC,"(10908, 400)",100,200,1,0.1,0.47934499441756606,species_recall
1.01,SVC,"(10908, 400)",100,200,1,1,0.8515072571641236,species_recall
1.01,SVC,"(10908, 400)",100,200,1,10,0.8786751023446222,species_recall
1.01,SVC,"(10908, 400)",100,200,1,100,0.8786751023446222,species_recall
1.01,SVC,"(10908, 800)",100,200,2,0.01,0.22701898027540007,species_recall
1.01,SVC,"(10908, 800)",100,200,2,0.1,0.42277633048008934,species_recall
1.01,SVC,"(10908, 800)",100,200,2,1,0.8615556382582806,species_recall
1.01,SVC,"(10908, 800)",100,200,2,10,0.87513956084853,species_recall
1.01,SVC,"(10908, 800)",100,200,2,100,0.87513956084853,species_recall
1.01,SVC,"(10908, 6400)",100,200,4,0.01,0.23483438779307778,species_recall
1.01,SVC,"(10908, 6400)",100,200,4,0.1,0.23836992928917008,species_recall
1.01,SVC,"(10908, 6400)",100,200,4,1,0.8883513211760328,species_recall
1.01,SVC,"(10908, 6400)",100,200,4,10,0.8905842947525121,species_recall
1.01,SVC,"(10908, 6400)",100,200,4,100,0.8905842947525121,species_recall
1.01,SVC,"(10908, 44588)",100,200,6,0.01,0.23074060290286566,species_recall
1.01,SVC,"(10908, 44588)",100,200,6,0.1,0.23074060290286566,species_recall
1.01,SVC,"(10908, 44588)",100,200,6,1,0.8639746929661333,species_recall
1.01,SVC,"(10908, 44588)",100,200,6,10,0.8695571269073316,species_recall
1.01,SVC,"(10908, 44588)",100,200,6,100,0.8695571269073316,species_recall
1.01,SVC,"(10908, 70565)",100,200,8,0.01,0.23688128023818386,species_recall
1.01,SVC,"(10908, 70565)",100,200,8,0.1,0.23688128023818386,species_recall
1.01,SVC,"(10908, 70565)",100,200,8,1,0.8301079270561965,species_recall
1.01,SVC,"(10908, 70565)",100,200,8,10,0.8342017119464087,species_recall
1.01,SVC,"(10908, 70565)",100,200,8,100,0.8342017119464087,species_recall
1.01,SVC,"(10908, 65951)",100,200,10,0.01,0.24190547078526237,species_recall
1.01,SVC,"(10908, 65951)",100,200,10,0.1,0.24190547078526237,species_recall
1.01,SVC,"(10908, 65951)",100,200,10,1,0.8213621138816524,species_recall
1.01,SVC,"(10908, 65951)",100,200,10,10,0.8215481950130257,species_recall
1.01,SVC,"(10908, 65951)",100,200,10,100,0.8215481950130257,species_recall
1.01,SVC,"(10908, 53482)",100,200,12,0.01,0.21697059918124303,species_recall
1.01,SVC,"(10908, 53482)",100,200,12,0.1,0.21697059918124303,species_recall
1.01,SVC,"(10908, 53482)",100,200,12,1,0.8286192780052103,species_recall
1.01,SVC,"(10908, 53482)",100,200,12,10,0.8286192780052103,species_recall
1.01,SVC,"(10908, 53482)",100,200,12,100,0.8286192780052103,species_recall
1.01,SVC,"(21817, 400)",100,400,1,0.01,0.2277844979994417,species_recall
1.01,SVC,"(21817, 400)",100,400,1,0.1,0.5824881362240625,species_recall
1.01,SVC,"(21817, 400)",100,400,1,1,0.9596166372010794,species_recall
1.01,SVC,"(21817, 400)",100,400,1,10,0.9712477900809529,species_recall
1.01,SVC,"(21817, 400)",100,400,1,100,0.9712477900809529,species_recall
1.01,SVC,"(21817, 800)",100,400,2,0.01,0.23141341769796223,species_recall
1.01,SVC,"(21817, 800)",100,400,2,0.1,0.6021215222852889,species_recall
1.01,SVC,"(21817, 800)",100,400,2,1,0.9650134921373407,species_recall
1.01,SVC,"(21817, 800)",100,400,2,10,0.9732948729878106,species_recall
1.01,SVC,"(21817, 800)",100,400,2,100,0.9732948729878106,species_recall
1.01,SVC,"(21817, 6400)",100,400,4,0.01,0.23262305759746907,species_recall
1.01,SVC,"(21817, 6400)",100,400,4,0.1,0.4155578300921187,species_recall
1.01,SVC,"(21817, 6400)",100,400,4,1,0.9689215595049782,species_recall
1.01,SVC,"(21817, 6400)",100,400,4,10,0.9685493626128222,species_recall
1.01,SVC,"(21817, 6400)",100,400,4,100,0.9685493626128222,species_recall
1.01,SVC,"(21817, 46700)",100,400,6,0.01,0.23774076486461337,species_recall
1.01,SVC,"(21817, 46700)",100,400,6,0.1,0.26063087373220434,species_recall
1.01,SVC,"(21817, 46700)",100,400,6,1,0.9656648366986136,species_recall
1.01,SVC,"(21817, 46700)",100,400,6,10,0.9670605750441984,species_recall
1.01,SVC,"(21817, 46700)",100,400,6,100,0.9670605750441984,species_recall
1.01,SVC,"(21817, 77775)",100,400,8,0.01,0.23355354982785895,species_recall
1.01,SVC,"(21817, 77775)",100,400,8,0.1,0.2421140783474458,species_recall
1.01,SVC,"(21817, 77775)",100,400,8,1,0.9616637201079371,species_recall
1.01,SVC,"(21817, 77775)",100,400,8,10,0.9614776216618591,species_recall
1.01,SVC,"(21817, 77775)",100,400,8,100,0.9614776216618591,species_recall
1.01,SVC,"(21817, 73531)",100,400,10,0.01,0.23736856797245742,species_recall
1.01,SVC,"(21817, 73531)",100,400,10,0.1,0.2458360472690053,species_recall
1.01,SVC,"(21817, 73531)",100,400,10,1,0.9570112589559877,species_recall
1.01,SVC,"(21817, 73531)",100,400,10,10,0.9570112589559877,species_recall
1.01,SVC,"(21817, 73531)",100,400,10,100,0.9570112589559877,species_recall
