experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type 
6.01,Linear SVC,"(5454, 49921)",100,100,10,1,0.6282098995161891,species_recall
6.01,Linear SVC,"(5454, 49921)",100,100,10,10,0.6282098995161891,species_recall
6.01,Linear SVC,"(5454, 49921)",100,100,10,100,0.6282098995161891,species_recall
6.01,Linear SVC,"(5454, 40353)",100,100,12,0.01,0.6185336806847785,species_recall
6.01,Linear SVC,"(5454, 40353)",100,100,12,0.1,0.6233717901004838,species_recall
6.01,Linear SVC,"(5454, 40353)",100,100,12,1,0.6233717901004838,species_recall
6.01,Linear SVC,"(5454, 40353)",100,100,12,10,0.6233717901004838,species_recall
6.01,Linear SVC,"(5454, 40353)",100,100,12,100,0.6233717901004838,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,0.01,0.4774841831038333,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,0.1,0.47673985857834017,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,1,0.47934499441756606,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,10,0.42426497953107556,species_recall
6.01,Linear SVC,"(10908, 400)",100,200,1,100,0.32601414216598434,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,0.01,0.5980647562337179,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,0.1,0.6016002977298102,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,1,0.6025307033866766,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,10,0.5753628582061779,species_recall
6.01,Linear SVC,"(10908, 800)",100,200,2,100,0.496650539635281,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,0.01,0.8429475251209527,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,0.1,0.8781168589505024,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,1,0.8749534797171566,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,10,0.8753256419799033,species_recall
6.01,Linear SVC,"(10908, 6400)",100,200,4,100,0.8755117231112766,species_recall
6.01,Linear SVC,"(10908, 44632)",100,200,6,0.01,0.8572757722366952,species_recall
6.01,Linear SVC,"(10908, 44632)",100,200,6,0.1,0.8626721250465202,species_recall
6.01,Linear SVC,"(10908, 44632)",100,200,6,1,0.8606252326014142,species_recall
6.01,Linear SVC,"(10908, 44632)",100,200,6,10,0.8608113137327875,species_recall
6.01,Linear SVC,"(10908, 44632)",100,200,6,100,0.8608113137327875,species_recall
6.01,Linear SVC,"(10908, 70647)",100,200,8,0.01,0.844436174171939,species_recall
6.01,Linear SVC,"(10908, 70647)",100,200,8,0.1,0.8470413100111649,species_recall
6.01,Linear SVC,"(10908, 70647)",100,200,8,1,0.8468552288797916,species_recall
6.01,Linear SVC,"(10908, 70647)",100,200,8,10,0.8468552288797916,species_recall
6.01,Linear SVC,"(10908, 70647)",100,200,8,100,0.8468552288797916,species_recall
6.01,Linear SVC,"(10908, 66077)",100,200,10,0.01,0.8113137327874953,species_recall
6.01,Linear SVC,"(10908, 66077)",100,200,10,0.1,0.8178265723855601,species_recall
6.01,Linear SVC,"(10908, 66077)",100,200,10,1,0.8180126535169334,species_recall
6.01,Linear SVC,"(10908, 66077)",100,200,10,10,0.8180126535169334,species_recall
6.01,Linear SVC,"(10908, 66077)",100,200,10,100,0.8180126535169334,species_recall
6.01,Linear SVC,"(10908, 53600)",100,200,12,0.01,0.8168961667286937,species_recall
6.01,Linear SVC,"(10908, 53600)",100,200,12,0.1,0.8120580573129884,species_recall
6.01,Linear SVC,"(10908, 53600)",100,200,12,1,0.8120580573129884,species_recall
6.01,Linear SVC,"(10908, 53600)",100,200,12,10,0.8120580573129884,species_recall
6.01,Linear SVC,"(10908, 53600)",100,200,12,100,0.8120580573129884,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,0.01,0.4842281566948916,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,0.1,0.4834837629105797,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,1,0.48385595980273566,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,10,0.4143481901926119,species_recall
6.01,Linear SVC,"(21817, 400)",100,400,1,100,0.37629105796966594,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,0.01,0.6179398902019169,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,0.1,0.6185912347631898,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,1,0.6205452684470084,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,10,0.5806271517632827,species_recall
6.01,Linear SVC,"(21817, 800)",100,400,2,100,0.5080487577928724,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,0.01,0.9351446915418257,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,0.1,0.9743184144412395,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,1,0.9742253652182005,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,10,0.9742253652182005,species_recall
6.01,Linear SVC,"(21817, 6400)",100,400,4,100,0.9742253652182005,species_recall
6.01,Linear SVC,"(21817, 46636)",100,400,6,0.01,0.9630594584535219,species_recall
6.01,Linear SVC,"(21817, 46636)",100,400,6,0.1,0.9679910672745883,species_recall
6.01,Linear SVC,"(21817, 46636)",100,400,6,1,0.9675258211593933,species_recall
6.01,Linear SVC,"(21817, 46636)",100,400,6,10,0.9674327719363544,species_recall
6.01,Linear SVC,"(21817, 46636)",100,400,6,100,0.9674327719363544,species_recall
6.01,Linear SVC,"(21817, 77714)",100,400,8,0.01,0.9630594584535219,species_recall
6.01,Linear SVC,"(21817, 77714)",100,400,8,0.1,0.9636177537917558,species_recall
6.01,Linear SVC,"(21817, 77714)",100,400,8,1,0.962873360007444,species_recall
6.01,Linear SVC,"(21817, 77714)",100,400,8,10,0.962873360007444,species_recall
6.01,Linear SVC,"(21817, 77714)",100,400,8,100,0.962873360007444,species_recall
6.01,Linear SVC,"(21817, 73489)",100,400,10,0.01,0.9590583418628454,species_recall
6.01,Linear SVC,"(21817, 73489)",100,400,10,0.1,0.9614776216618591,species_recall
6.01,Linear SVC,"(21817, 73489)",100,400,10,1,0.9614776216618591,species_recall
6.01,Linear SVC,"(21817, 73489)",100,400,10,10,0.9614776216618591,species_recall
6.01,Linear SVC,"(21817, 73489)",100,400,10,100,0.9614776216618591,species_recall
6.01,Linear SVC,"(21817, 59687)",100,400,12,0.01,0.9597096864241184,species_recall
6.01,Linear SVC,"(21817, 59687)",100,400,12,0.1,0.9597096864241184,species_recall
6.01,Linear SVC,"(21817, 59687)",100,400,12,1,0.9597096864241184,species_recall
6.01,Linear SVC,"(21817, 59687)",100,400,12,10,0.9597096864241184,species_recall
6.01,Linear SVC,"(21817, 59687)",100,400,12,100,0.9597096864241184,species_recall
6.01,Linear SVC,"(29, 800)",200,1,1,0.01,0.3333333333333333,species_recall
6.01,Linear SVC,"(29, 800)",200,1,1,0.1,0.3333333333333333,species_recall
6.01,Linear SVC,"(29, 800)",200,1,1,1,0.3333333333333333,species_recall
6.01,Linear SVC,"(29, 800)",200,1,1,10,0.3333333333333333,species_recall
6.01,Linear SVC,"(29, 800)",200,1,1,100,0.3333333333333333,species_recall
6.01,Linear SVC,"(29, 1459)",200,1,2,0.01,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1459)",200,1,2,0.1,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1459)",200,1,2,1,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1459)",200,1,2,10,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1459)",200,1,2,100,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1948)",200,1,4,0.01,0.26666666666666666,species_recall
6.01,Linear SVC,"(29, 1948)",200,1,4,0.1,0.26666666666666666,species_recall
6.01,Linear SVC,"(29, 1948)",200,1,4,1,0.26666666666666666,species_recall
6.01,Linear SVC,"(29, 1948)",200,1,4,10,0.26666666666666666,species_recall
6.01,Linear SVC,"(29, 1948)",200,1,4,100,0.26666666666666666,species_recall
6.01,Linear SVC,"(29, 1432)",200,1,6,0.01,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1432)",200,1,6,0.1,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1432)",200,1,6,1,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1432)",200,1,6,10,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1432)",200,1,6,100,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1098)",200,1,8,0.01,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1098)",200,1,8,0.1,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1098)",200,1,8,1,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1098)",200,1,8,10,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 1098)",200,1,8,100,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 880)",200,1,10,0.01,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 880)",200,1,10,0.1,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 880)",200,1,10,1,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 880)",200,1,10,10,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 880)",200,1,10,100,0.06666666666666667,species_recall
6.01,Linear SVC,"(29, 704)",200,1,12,0.01,0.13333333333333333,species_recall
6.01,Linear SVC,"(29, 704)",200,1,12,0.1,0.13333333333333333,species_recall
6.01,Linear SVC,"(29, 704)",200,1,12,1,0.13333333333333333,species_recall
6.01,Linear SVC,"(29, 704)",200,1,12,10,0.13333333333333333,species_recall
6.01,Linear SVC,"(29, 704)",200,1,12,100,0.13333333333333333,species_recall
6.01,Linear SVC,"(274, 800)",200,10,1,0.01,0.4740740740740741,species_recall
6.01,Linear SVC,"(274, 800)",200,10,1,0.1,0.43703703703703706,species_recall
6.01,Linear SVC,"(274, 800)",200,10,1,1,0.43703703703703706,species_recall
6.01,Linear SVC,"(274, 800)",200,10,1,10,0.43703703703703706,species_recall
6.01,Linear SVC,"(274, 800)",200,10,1,100,0.43703703703703706,species_recall
6.01,Linear SVC,"(274, 1600)",200,10,2,0.01,0.4666666666666667,species_recall
6.01,Linear SVC,"(274, 1600)",200,10,2,0.1,0.45925925925925926,species_recall
6.01,Linear SVC,"(274, 1600)",200,10,2,1,0.45925925925925926,species_recall
6.01,Linear SVC,"(274, 1600)",200,10,2,10,0.45925925925925926,species_recall
6.01,Linear SVC,"(274, 1600)",200,10,2,100,0.45925925925925926,species_recall
6.01,Linear SVC,"(274, 9037)",200,10,4,0.01,0.2962962962962963,species_recall
6.01,Linear SVC,"(274, 9037)",200,10,4,0.1,0.32592592592592595,species_recall
6.01,Linear SVC,"(274, 9037)",200,10,4,1,0.3333333333333333,species_recall
6.01,Linear SVC,"(274, 9037)",200,10,4,10,0.3333333333333333,species_recall
6.01,Linear SVC,"(274, 9037)",200,10,4,100,0.3333333333333333,species_recall
6.01,Linear SVC,"(274, 11914)",200,10,6,0.01,0.32592592592592595,species_recall
6.01,Linear SVC,"(274, 11914)",200,10,6,0.1,0.3111111111111111,species_recall
6.01,Linear SVC,"(274, 11914)",200,10,6,1,0.31851851851851853,species_recall
6.01,Linear SVC,"(274, 11914)",200,10,6,10,0.31851851851851853,species_recall
6.01,Linear SVC,"(274, 11914)",200,10,6,100,0.31851851851851853,species_recall
6.01,Linear SVC,"(274, 9785)",200,10,8,0.01,0.23703703703703705,species_recall
6.01,Linear SVC,"(274, 9785)",200,10,8,0.1,0.25925925925925924,species_recall
6.01,Linear SVC,"(274, 9785)",200,10,8,1,0.25925925925925924,species_recall
6.01,Linear SVC,"(274, 9785)",200,10,8,10,0.25925925925925924,species_recall
6.01,Linear SVC,"(274, 9785)",200,10,8,100,0.25925925925925924,species_recall
6.01,Linear SVC,"(274, 7892)",200,10,10,0.01,0.21481481481481482,species_recall
6.01,Linear SVC,"(274, 7892)",200,10,10,0.1,0.21481481481481482,species_recall
6.01,Linear SVC,"(274, 7892)",200,10,10,1,0.21481481481481482,species_recall
6.01,Linear SVC,"(274, 7892)",200,10,10,10,0.21481481481481482,species_recall
6.01,Linear SVC,"(274, 7892)",200,10,10,100,0.21481481481481482,species_recall
6.01,Linear SVC,"(274, 6318)",200,10,12,0.01,0.23703703703703705,species_recall
6.01,Linear SVC,"(274, 6318)",200,10,12,0.1,0.23703703703703705,species_recall
6.01,Linear SVC,"(274, 6318)",200,10,12,1,0.23703703703703705,species_recall
6.01,Linear SVC,"(274, 6318)",200,10,12,10,0.23703703703703705,species_recall
6.01,Linear SVC,"(274, 6318)",200,10,12,100,0.23703703703703705,species_recall
6.01,Linear SVC,"(2727, 800)",200,100,1,0.01,0.546875,species_recall
6.01,Linear SVC,"(2727, 800)",200,100,1,0.1,0.5617559523809523,species_recall
6.01,Linear SVC,"(2727, 800)",200,100,1,1,0.5587797619047619,species_recall
6.01,Linear SVC,"(2727, 800)",200,100,1,10,0.5148809523809523,species_recall
6.01,Linear SVC,"(2727, 800)",200,100,1,100,0.5372023809523809,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,0.01,0.6354166666666666,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,0.1,0.6205357142857143,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,1,0.6108630952380952,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,10,0.6116071428571429,species_recall
6.01,Linear SVC,"(2727, 1600)",200,100,2,100,0.609375,species_recall
6.01,Linear SVC,"(2727, 12760)",200,100,4,0.01,0.7053571428571429,species_recall
6.01,Linear SVC,"(2727, 12760)",200,100,4,0.1,0.7046130952380952,species_recall
6.01,Linear SVC,"(2727, 12760)",200,100,4,1,0.6986607142857143,species_recall
6.01,Linear SVC,"(2727, 12760)",200,100,4,10,0.6986607142857143,species_recall
6.01,Linear SVC,"(2727, 12760)",200,100,4,100,0.6986607142857143,species_recall
6.01,Linear SVC,"(2727, 60663)",200,100,6,0.01,0.5721726190476191,species_recall
6.01,Linear SVC,"(2727, 60663)",200,100,6,0.1,0.5803571428571429,species_recall
6.01,Linear SVC,"(2727, 60663)",200,100,6,1,0.5877976190476191,species_recall
6.01,Linear SVC,"(2727, 60663)",200,100,6,10,0.5892857142857143,species_recall
6.01,Linear SVC,"(2727, 60663)",200,100,6,100,0.5892857142857143,species_recall
6.01,Linear SVC,"(2727, 71818)",200,100,8,0.01,0.5357142857142857,species_recall
6.01,Linear SVC,"(2727, 71818)",200,100,8,0.1,0.5431547619047619,species_recall
6.01,Linear SVC,"(2727, 71818)",200,100,8,1,0.5409226190476191,species_recall
6.01,Linear SVC,"(2727, 71818)",200,100,8,10,0.5416666666666666,species_recall
6.01,Linear SVC,"(2727, 71818)",200,100,8,100,0.5401785714285714,species_recall
6.01,Linear SVC,"(2727, 60988)",200,100,10,0.01,0.5089285714285714,species_recall
6.01,Linear SVC,"(2727, 60988)",200,100,10,0.1,0.5141369047619048,species_recall
6.01,Linear SVC,"(2727, 60988)",200,100,10,1,0.5193452380952381,species_recall
6.01,Linear SVC,"(2727, 60988)",200,100,10,10,0.5193452380952381,species_recall
6.01,Linear SVC,"(2727, 60988)",200,100,10,100,0.5193452380952381,species_recall
6.01,Linear SVC,"(2727, 49118)",200,100,12,0.01,0.5096726190476191,species_recall
6.01,Linear SVC,"(2727, 49118)",200,100,12,0.1,0.5163690476190477,species_recall
6.01,Linear SVC,"(2727, 49118)",200,100,12,1,0.5163690476190477,species_recall
6.01,Linear SVC,"(2727, 49118)",200,100,12,10,0.5163690476190477,species_recall
6.01,Linear SVC,"(2727, 49118)",200,100,12,100,0.5163690476190477,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,0.01,0.5697804242649795,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,0.1,0.5742463714179382,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,1,0.5798288053591366,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,10,0.5481950130256792,species_recall
6.01,Linear SVC,"(5454, 800)",200,200,1,100,0.5243766282098995,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,0.01,0.6903609973948641,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,0.1,0.7242277633048009,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,1,0.7179010048381094,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,10,0.718273167100856,species_recall
6.01,Linear SVC,"(5454, 1600)",200,200,2,100,0.7100855973204317,species_recall
6.01,Linear SVC,"(5454, 12798)",200,200,4,0.01,0.7878675102344622,species_recall
6.01,Linear SVC,"(5454, 12798)",200,200,4,0.1,0.7901004838109416,species_recall
6.01,Linear SVC,"(5454, 12798)",200,200,4,1,0.7860066989207294,species_recall
6.01,Linear SVC,"(5454, 12798)",200,200,4,10,0.7867510234462226,species_recall
6.01,Linear SVC,"(5454, 12798)",200,200,4,100,0.7867510234462226,species_recall
6.01,Linear SVC,"(5454, 78856)",200,200,6,0.01,0.7346483066617046,species_recall
6.01,Linear SVC,"(5454, 78856)",200,200,6,0.1,0.7484183103833272,species_recall
6.01,Linear SVC,"(5454, 78856)",200,200,6,1,0.7513956084852996,species_recall
6.01,Linear SVC,"(5454, 78856)",200,200,6,10,0.7521399330107927,species_recall
6.01,Linear SVC,"(5454, 78856)",200,200,6,100,0.7521399330107927,species_recall
6.01,Linear SVC,"(5454, 110188)",200,200,8,0.01,0.6858950502419054,species_recall
6.01,Linear SVC,"(5454, 110188)",200,200,8,0.1,0.6933382954968367,species_recall
6.01,Linear SVC,"(5454, 110188)",200,200,8,1,0.6951991068105694,species_recall
6.01,Linear SVC,"(5454, 110188)",200,200,8,10,0.6959434313360625,species_recall
6.01,Linear SVC,"(5454, 110188)",200,200,8,100,0.6959434313360625,species_recall
6.01,Linear SVC,"(5454, 96311)",200,200,10,0.01,0.6550055824339412,species_recall
6.01,Linear SVC,"(5454, 96311)",200,200,10,0.1,0.6393747673985858,species_recall
6.01,Linear SVC,"(5454, 96311)",200,200,10,1,0.6404912541868255,species_recall
6.01,Linear SVC,"(5454, 96311)",200,200,10,10,0.6404912541868255,species_recall
6.01,Linear SVC,"(5454, 96311)",200,200,10,100,0.6404912541868255,species_recall
6.01,Linear SVC,"(5454, 77868)",200,200,12,0.01,0.6509117975437291,species_recall
6.01,Linear SVC,"(5454, 77868)",200,200,12,0.1,0.6527726088574618,species_recall
6.01,Linear SVC,"(5454, 77868)",200,200,12,1,0.6542612579084481,species_recall
6.01,Linear SVC,"(5454, 77868)",200,200,12,10,0.6542612579084481,species_recall
6.01,Linear SVC,"(5454, 77868)",200,200,12,100,0.6542612579084481,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,0.01,0.5844808336434686,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,0.1,0.5883885374023075,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,1,0.5952735392631188,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,10,0.5349832526981764,species_recall
6.01,Linear SVC,"(10908, 800)",200,400,1,100,0.524004465947153,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,0.01,0.7601414216598437,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,0.1,0.8012653516933383,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,1,0.828433196873837,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,10,0.8232229251953852,species_recall
6.01,Linear SVC,"(10908, 1600)",200,400,2,100,0.7984741347227391,species_recall
6.01,Linear SVC,"(10908, 12799)",200,400,4,0.01,0.9235206550055824,species_recall
6.01,Linear SVC,"(10908, 12799)",200,400,4,0.1,0.917938221064384,species_recall
6.01,Linear SVC,"(10908, 12799)",200,400,4,1,0.9145887606996651,species_recall
6.01,Linear SVC,"(10908, 12799)",200,400,4,10,0.9142165984369185,species_recall
6.01,Linear SVC,"(10908, 12799)",200,400,4,100,0.9142165984369185,species_recall
6.01,Linear SVC,"(10908, 89516)",200,400,6,0.01,0.8930033494603647,species_recall
6.01,Linear SVC,"(10908, 89516)",200,400,6,0.1,0.8954224041682174,species_recall
6.01,Linear SVC,"(10908, 89516)",200,400,6,1,0.8959806475623372,species_recall
6.01,Linear SVC,"(10908, 89516)",200,400,6,10,0.8970971343505768,species_recall
6.01,Linear SVC,"(10908, 89516)",200,400,6,100,0.8970971343505768,species_recall
6.01,Linear SVC,"(10908, 140070)",200,400,8,0.01,0.8585783401563082,species_recall
6.01,Linear SVC,"(10908, 140070)",200,400,8,0.1,0.8622999627837737,species_recall
6.01,Linear SVC,"(10908, 140070)",200,400,8,1,0.86378861183476,species_recall
6.01,Linear SVC,"(10908, 140070)",200,400,8,10,0.86378861183476,species_recall
6.01,Linear SVC,"(10908, 140070)",200,400,8,100,0.8639746929661333,species_recall
6.01,Linear SVC,"(10908, 125304)",200,400,10,0.01,0.8427614439895794,species_recall
6.01,Linear SVC,"(10908, 125304)",200,400,10,0.1,0.8440640119091924,species_recall
6.01,Linear SVC,"(10908, 125304)",200,400,10,1,0.844436174171939,species_recall
6.01,Linear SVC,"(10908, 125304)",200,400,10,10,0.844436174171939,species_recall
6.01,Linear SVC,"(10908, 125304)",200,400,10,100,0.844436174171939,species_recall
6.01,Linear SVC,"(10908, 101548)",200,400,12,0.01,0.8433196873836993,species_recall
6.01,Linear SVC,"(10908, 101548)",200,400,12,0.1,0.8448083364346856,species_recall
6.01,Linear SVC,"(10908, 101548)",200,400,12,1,0.8459248232229252,species_recall
6.01,Linear SVC,"(10908, 101548)",200,400,12,10,0.8459248232229252,species_recall
6.01,Linear SVC,"(10908, 101548)",200,400,12,100,0.8459248232229252,species_recall
6.01,Linear SVC,"(15, 1593)",400,1,1,0.01,0.25,species_recall
6.01,Linear SVC,"(15, 1593)",400,1,1,0.1,0.25,species_recall
6.01,Linear SVC,"(15, 1593)",400,1,1,1,0.25,species_recall
6.01,Linear SVC,"(15, 1593)",400,1,1,10,0.25,species_recall
6.01,Linear SVC,"(15, 1593)",400,1,1,100,0.25,species_recall
6.01,Linear SVC,"(15, 2364)",400,1,2,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 2364)",400,1,2,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 2364)",400,1,2,1,0.125,species_recall
6.01,Linear SVC,"(15, 2364)",400,1,2,10,0.125,species_recall
6.01,Linear SVC,"(15, 2364)",400,1,2,100,0.125,species_recall
6.01,Linear SVC,"(15, 2166)",400,1,4,0.01,0.5,species_recall
6.01,Linear SVC,"(15, 2166)",400,1,4,0.1,0.5,species_recall
6.01,Linear SVC,"(15, 2166)",400,1,4,1,0.5,species_recall
6.01,Linear SVC,"(15, 2166)",400,1,4,10,0.5,species_recall
6.01,Linear SVC,"(15, 2166)",400,1,4,100,0.5,species_recall
6.01,Linear SVC,"(15, 1511)",400,1,6,0.01,0.25,species_recall
6.01,Linear SVC,"(15, 1511)",400,1,6,0.1,0.25,species_recall
6.01,Linear SVC,"(15, 1511)",400,1,6,1,0.25,species_recall
6.01,Linear SVC,"(15, 1511)",400,1,6,10,0.25,species_recall
6.01,Linear SVC,"(15, 1511)",400,1,6,100,0.25,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,1,0.125,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,10,0.125,species_recall
6.01,Linear SVC,"(15, 1149)",400,1,8,100,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,1,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,10,0.125,species_recall
6.01,Linear SVC,"(15, 920)",400,1,10,100,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,0.01,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,0.1,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,1,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,10,0.125,species_recall
6.01,Linear SVC,"(15, 759)",400,1,12,100,0.125,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,0.01,0.38235294117647056,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,0.1,0.38235294117647056,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,1,0.38235294117647056,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,10,0.38235294117647056,species_recall
6.01,Linear SVC,"(137, 1600)",400,10,1,100,0.38235294117647056,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,0.01,0.5147058823529411,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,0.1,0.5,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,1,0.5294117647058824,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,10,0.5294117647058824,species_recall
6.01,Linear SVC,"(137, 3198)",400,10,2,100,0.5294117647058824,species_recall
6.01,Linear SVC,"(137, 12648)",400,10,4,0.01,0.23529411764705882,species_recall
6.01,Linear SVC,"(137, 12648)",400,10,4,0.1,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 12648)",400,10,4,1,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 12648)",400,10,4,10,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 12648)",400,10,4,100,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 12799)",400,10,6,0.01,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 12799)",400,10,6,0.1,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 12799)",400,10,6,1,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 12799)",400,10,6,10,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 12799)",400,10,6,100,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 10144)",400,10,8,0.01,0.19117647058823528,species_recall
6.01,Linear SVC,"(137, 10144)",400,10,8,0.1,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 10144)",400,10,8,1,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 10144)",400,10,8,10,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 10144)",400,10,8,100,0.20588235294117646,species_recall
6.01,Linear SVC,"(137, 8154)",400,10,10,0.01,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 8154)",400,10,10,0.1,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 8154)",400,10,10,1,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 8154)",400,10,10,10,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 8154)",400,10,10,100,0.29411764705882354,species_recall
6.01,Linear SVC,"(137, 6732)",400,10,12,0.01,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 6732)",400,10,12,0.1,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 6732)",400,10,12,1,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 6732)",400,10,12,10,0.22058823529411764,species_recall
6.01,Linear SVC,"(137, 6732)",400,10,12,100,0.22058823529411764,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,0.01,0.6092124814264487,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,0.1,0.586924219910847,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,1,0.5839524517087668,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,10,0.5824665676077266,species_recall
6.01,Linear SVC,"(1364, 1600)",400,100,1,100,0.5824665676077266,species_recall
