experiment,category,classifier,training shape,sample_length,coverage,k,penalty,multi_class,class_weight,solver,score,score type
17.03,multiclass,Logistic Regression (sklearn),"(15, 759)",400,1,12,l2,auto,balanced,lbfgs,0.125,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 1600)",400,10,1,l2,auto,balanced,lbfgs,0.5735294117647058,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 3199)",400,10,2,l2,auto,balanced,lbfgs,0.5147058823529411,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 12640)",400,10,4,l2,auto,balanced,lbfgs,0.25,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 12672)",400,10,6,l2,auto,balanced,lbfgs,0.3088235294117647,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 10044)",400,10,8,l2,auto,balanced,lbfgs,0.17647058823529413,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 8072)",400,10,10,l2,auto,balanced,lbfgs,0.22058823529411764,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 6660)",400,10,12,l2,auto,balanced,lbfgs,0.2647058823529412,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 1600)",400,100,1,l2,auto,balanced,lbfgs,0.649331352154532,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 3200)",400,100,2,l2,auto,balanced,lbfgs,0.6508172362555721,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 25058)",400,100,4,l2,auto,balanced,lbfgs,0.6968796433878157,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 81290)",400,100,6,l2,auto,balanced,lbfgs,0.5586924219910847,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 82166)",400,100,8,l2,auto,balanced,lbfgs,0.4814264487369985,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 68090)",400,100,10,l2,auto,balanced,lbfgs,0.3937592867756315,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 56405)",400,100,12,l2,auto,balanced,lbfgs,0.3967310549777117,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 1600)",400,200,1,l2,auto,balanced,lbfgs,0.7083333333333334,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 3200)",400,200,2,l2,auto,balanced,lbfgs,0.7514880952380952,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 25512)",400,200,4,l2,auto,balanced,lbfgs,0.8102678571428571,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 118335)",400,200,6,l2,auto,balanced,lbfgs,0.6711309523809523,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 138753)",400,200,8,l2,auto,balanced,lbfgs,0.5505952380952381,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 117585)",400,200,10,l2,auto,balanced,lbfgs,0.5141369047619048,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 97616)",400,200,12,l2,auto,balanced,lbfgs,0.5215773809523809,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 1600)",400,400,1,l2,auto,balanced,lbfgs,0.8392259024934872,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 3200)",400,400,2,l2,auto,balanced,lbfgs,0.8496464458503907,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 25593)",400,400,4,l2,auto,balanced,lbfgs,0.8812802381838482,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 149405)",400,400,6,l2,auto,balanced,lbfgs,0.8083364346855229,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 202637)",400,400,8,l2,auto,balanced,lbfgs,0.7532564197990324,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 176525)",400,400,10,l2,auto,balanced,lbfgs,0.6966877558615556,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 147059)",400,400,12,l2,auto,balanced,lbfgs,0.7219947897283215,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(56, 400)",100,1,1,l2,auto,balanced,lbfgs,0.27586206896551724,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(56, 790)",100,1,2,l2,auto,balanced,lbfgs,0.41379310344827586,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(56, 1696)",100,1,4,l2,auto,balanced,lbfgs,0.20689655172413793,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(56, 1319)",100,1,6,l2,auto,balanced,lbfgs,0.1724137931034483,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(56, 1018)",100,1,8,l2,auto,balanced,lbfgs,0.20689655172413793,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(56, 850)",100,1,10,l2,auto,balanced,lbfgs,0.2413793103448276,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(56, 680)",100,1,12,l2,auto,balanced,lbfgs,0.20689655172413793,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(546, 400)",100,10,1,l2,auto,balanced,lbfgs,0.3814814814814815,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(546, 800)",100,10,2,l2,auto,balanced,lbfgs,0.3962962962962963,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(546, 5621)",100,10,4,l2,auto,balanced,lbfgs,0.4,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(546, 10538)",100,10,6,l2,auto,balanced,lbfgs,0.2962962962962963,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(546, 9180)",100,10,8,l2,auto,balanced,lbfgs,0.24444444444444444,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(546, 7776)",100,10,10,l2,auto,balanced,lbfgs,0.32222222222222224,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(546, 6229)",100,10,12,l2,auto,balanced,lbfgs,0.2814814814814815,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 400)",100,100,1,l2,auto,balanced,lbfgs,0.4864160774097506,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 800)",100,100,2,l2,auto,balanced,lbfgs,0.6163007071082992,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 6398)",100,100,4,l2,auto,balanced,lbfgs,0.7491626349088203,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 38742)",100,100,6,l2,auto,balanced,lbfgs,0.7048753256419799,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 53809)",100,100,8,l2,auto,balanced,lbfgs,0.656866393747674,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 48955)",100,100,10,l2,auto,balanced,lbfgs,0.6490509862299962,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 39584)",100,100,12,l2,auto,balanced,lbfgs,0.6200223297357648,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 400)",100,200,1,l2,auto,balanced,lbfgs,0.5083736509117975,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 800)",100,200,2,l2,auto,balanced,lbfgs,0.638816524004466,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 6400)",100,200,4,l2,auto,balanced,lbfgs,0.8868626721250465,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 44560)",100,200,6,l2,auto,balanced,lbfgs,0.8567175288425753,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 70334)",100,200,8,l2,auto,balanced,lbfgs,0.8248976553777447,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 65654)",100,200,10,l2,auto,balanced,lbfgs,0.8260141421659843,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 53250)",100,200,12,l2,auto,balanced,lbfgs,0.8234090063267585,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(21817, 400)",100,400,1,l2,auto,balanced,lbfgs,0.5155857448590304,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(21817, 800)",100,400,2,l2,auto,balanced,lbfgs,0.661207778915046,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(21817, 6400)",100,400,4,l2,auto,balanced,lbfgs,0.9716199869731088,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(21817, 46681)",100,400,6,l2,auto,balanced,lbfgs,0.9678980180515493,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(21817, 77716)",100,400,8,l2,auto,balanced,lbfgs,0.9633386061226389,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(21817, 73442)",100,400,10,l2,auto,balanced,lbfgs,0.9535684377035452,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(21817, 59649)",100,400,12,l2,auto,balanced,lbfgs,0.9555224713873639,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(29, 799)",200,1,1,l2,auto,balanced,lbfgs,0.4666666666666667,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(29, 1442)",200,1,2,l2,auto,balanced,lbfgs,0.13333333333333333,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(29, 1927)",200,1,4,l2,auto,balanced,lbfgs,0.13333333333333333,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(29, 1440)",200,1,6,l2,auto,balanced,lbfgs,0.13333333333333333,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(29, 1096)",200,1,8,l2,auto,balanced,lbfgs,0.06666666666666667,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(29, 880)",200,1,10,l2,auto,balanced,lbfgs,0.2,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(29, 704)",200,1,12,l2,auto,balanced,lbfgs,0.2,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(274, 800)",200,10,1,l2,auto,balanced,lbfgs,0.4,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(274, 1600)",200,10,2,l2,auto,balanced,lbfgs,0.4074074074074074,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(274, 9130)",200,10,4,l2,auto,balanced,lbfgs,0.34814814814814815,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(274, 12074)",200,10,6,l2,auto,balanced,lbfgs,0.23703703703703705,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(274, 9927)",200,10,8,l2,auto,balanced,lbfgs,0.3111111111111111,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(274, 8005)",200,10,10,l2,auto,balanced,lbfgs,0.2518518518518518,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(274, 6411)",200,10,12,l2,auto,balanced,lbfgs,0.25925925925925924,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 800)",200,100,1,l2,auto,balanced,lbfgs,0.5788690476190477,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 1600)",200,100,2,l2,auto,balanced,lbfgs,0.6525297619047619,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 12771)",200,100,4,l2,auto,balanced,lbfgs,0.6919642857142857,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 60924)",200,100,6,l2,auto,balanced,lbfgs,0.6004464285714286,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 72179)",200,100,8,l2,auto,balanced,lbfgs,0.5498511904761905,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 61153)",200,100,10,l2,auto,balanced,lbfgs,0.49851190476190477,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 49242)",200,100,12,l2,auto,balanced,lbfgs,0.45982142857142855,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 800)",200,200,1,l2,auto,balanced,lbfgs,0.6166728693710458,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 1600)",200,200,2,l2,auto,balanced,lbfgs,0.7700037216226274,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 12797)",200,200,4,l2,auto,balanced,lbfgs,0.8116858950502419,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 78098)",200,200,6,l2,auto,balanced,lbfgs,0.7610718273167101,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 108389)",200,200,8,l2,auto,balanced,lbfgs,0.6732415333085225,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 94515)",200,200,10,l2,auto,balanced,lbfgs,0.689616672869371,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 76349)",200,200,12,l2,auto,balanced,lbfgs,0.6617045031633793,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 800)",200,400,1,l2,auto,balanced,lbfgs,0.632861927800521,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 1600)",200,400,2,l2,auto,balanced,lbfgs,0.8788611834759955,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 12799)",200,400,4,l2,auto,balanced,lbfgs,0.9050986229996278,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 89496)",200,400,6,l2,auto,balanced,lbfgs,0.8913286192780052,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 139989)",200,400,8,l2,auto,balanced,lbfgs,0.8567175288425753,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 125213)",200,400,10,l2,auto,balanced,lbfgs,0.8600669892072944,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(10908, 101453)",200,400,12,l2,auto,balanced,lbfgs,0.8405284704131001,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(15, 1593)",400,1,1,l2,auto,balanced,lbfgs,0.25,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(15, 2395)",400,1,2,l2,auto,balanced,lbfgs,0.25,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(15, 2177)",400,1,4,l2,auto,balanced,lbfgs,0.125,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(15, 1512)",400,1,6,l2,auto,balanced,lbfgs,0.125,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(15, 1150)",400,1,8,l2,auto,balanced,lbfgs,0.125,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(15, 920)",400,1,10,l2,auto,balanced,lbfgs,0.125,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(15, 759)",400,1,12,l2,auto,balanced,lbfgs,0.125,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 1600)",400,10,1,l2,auto,balanced,lbfgs,0.45588235294117646,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 3199)",400,10,2,l2,auto,balanced,lbfgs,0.4852941176470588,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 12580)",400,10,4,l2,auto,balanced,lbfgs,0.4117647058823529,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 12639)",400,10,6,l2,auto,balanced,lbfgs,0.14705882352941177,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 10058)",400,10,8,l2,auto,balanced,lbfgs,0.2647058823529412,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 8073)",400,10,10,l2,auto,balanced,lbfgs,0.20588235294117646,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(137, 6666)",400,10,12,l2,auto,balanced,lbfgs,0.1323529411764706,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 1600)",400,100,1,l2,auto,balanced,lbfgs,0.6404160475482912,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 3200)",400,100,2,l2,auto,balanced,lbfgs,0.6686478454680534,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 25106)",400,100,4,l2,auto,balanced,lbfgs,0.674591381872214,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 81641)",400,100,6,l2,auto,balanced,lbfgs,0.5468053491827637,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 82804)",400,100,8,l2,auto,balanced,lbfgs,0.42199108469539376,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 68567)",400,100,10,l2,auto,balanced,lbfgs,0.4145616641901932,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(1364, 56783)",400,100,12,l2,auto,balanced,lbfgs,0.3967310549777117,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 1600)",400,200,1,l2,auto,balanced,lbfgs,0.7358630952380952,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 3200)",400,200,2,l2,auto,balanced,lbfgs,0.7358630952380952,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 25519)",400,200,4,l2,auto,balanced,lbfgs,0.7797619047619048,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 117615)",400,200,6,l2,auto,balanced,lbfgs,0.7023809523809523,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 137549)",400,200,8,l2,auto,balanced,lbfgs,0.5967261904761905,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 116638)",400,200,10,l2,auto,balanced,lbfgs,0.5595238095238095,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(2727, 96884)",400,200,12,l2,auto,balanced,lbfgs,0.546875,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 1600)",400,400,1,l2,auto,balanced,lbfgs,0.8269445478228508,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 3200)",400,400,2,l2,auto,balanced,lbfgs,0.8622999627837737,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 25592)",400,400,4,l2,auto,balanced,lbfgs,0.8972832154819501,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 149313)",400,400,6,l2,auto,balanced,lbfgs,0.838481577967994,species_recall
17.03,multiclass,Logistic Regression (sklearn),"(5454, 203147)",400,400,8,l2,auto,balanced,lbfgs,0.737625604763677,species_recall
